form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00490375,B868606,,,ORG,Autumn Press,,,,,,945 Camelia Street,,Berkeley,CA,94710,P2024,,2024-04-08,12893.31,2024-03-21,67764.82,"Postcard mailers starting 4/8/24(IE paid 3/21/24,reported on April quarterly(TransID:B868606)",004,C00490375,S,H2PA18200,Lee,Summer,,,,H,12,PA,Kuhl,Martha,,,,2024-09-30,X
SE,C00490375,B868608,,,ORG,"POSTAL SYSTEMS, INC",,,,,,1568 Cherrywood Drive,,San Mateo,CA,94403,P2024,,2024-04-08,39841.89,2024-03-22,67764.82,"Postage and processing starting(IE paid 3/22/24,reported on April quarterly (Trans ID:B868608)",001,C00490375,S,H2PA18200,Lee,Summer,,,,H,12,PA,Kuhl,Martha,,,,2024-09-30,X
SE,C00490375,B869494,,,ORG,GetThru,,,,,,"9450 SW Gemini Dr., PMB 79340",,Beaverton,OR,97008,P2024,,2024-04-01,3976.25,2024-03-29,67764.82,Phone and text campaign beginning 4/1/24,007,C00490375,S,H2PA18200,Lee,Summer,,,,H,12,PA,Kuhl,Martha,,,,2024-07-15,X
SE,C00490375,B869494a,,,ORG,GetThru,,,,,,"9450 SW Gemini Dr., PMB 79340",,Beaverton,OR,97008,P2024,,2024-04-01,-3976.25,2024-03-29,67764.82,"Phone and text campaign (IE paid for 3/29/24,reported on April quarterly (Trans ID : B869179)",007,C00490375,S,H2PA18200,Lee,Summer,,,,H,12,PA,Kuhl,Martha,,,,2024-09-30,X
SE,C00490375,B869495,,,ORG,DSPolitical,,,,,,1133 15th St NW Ste 800,,Washington,DC,20005,P2024,,2024-04-08,9999.99,2024-04-05,67764.82,Payment for video ads,004,C00490375,S,H2PA18200,Lee,Summer,,,,H,12,PA,Kuhl,Martha,,,,2024-09-30,
SE,C00490375,B873408,,,ORG,"POSTAL SYSTEMS, INC.",,,,,,1568 Cherrywood Dr,,San Mateo,CA,94403,P2024,,2024-05-25,38453.58,2024-05-17,118248.74,Postage and processing for postcard mailers starting 5/15/24,001,C00490375,S,H0NY16143,Bowman,Jamaal,,,,H,16,NY,Kuhl,Martha,,,,2024-09-30,
SE,C00490375,B873411,,,ORG,Autumn Press,,,,,,945 Camellia St.,,Berkeley,CA,94710,P2024,,2024-05-25,12893.31,2024-05-17,118248.74,Postcard mailers starting 5/25/24,004,C00490375,S,H0NY16143,Bowman,Jamaal,,,,H,16,NY,Kuhl,Martha,,,,2024-09-30,
SE,C00490375,B873844,,,ORG,California Nurses Association,,,,,,"155 Grand Ave, Suite 100",,Oakland,CA,94612,P2024,,2024-03-25,115.88,2024-05-24,67764.82,Reimbursement for Facebook ads,004,C00490375,S,H2PA18200,Lee,Summer,,,,H,12,PA,Kuhl,Martha,,,,2024-09-30,
SE,C00490375,B878053,,,ORG,California Nurses Association,,,,,,"155 Grand Ave, Suite 100",,Oakland,CA,94612,P2024,,2024-03-25,115.88,2024-05-24,1053.38,Reimbursement for Facebook ads,004,C00490375,S,H8MN05239,Omar,Ilhan,,,,H,05,MN,Kuhl,Martha,,,,2024-09-30,
SE,C00490375,B874768,,,ORG,GetThru,,,,,,"9450 SW Gemini Dr., PMB 79340",,Beaverton,OR,97008,P2024,,2024-06-05,5964.38,2024-06-05,118248.74,Phone/text campaign beginning 6/4/24. Payment reported on April quarterly (Trans ID : B869179),007,C00490375,S,H0NY16143,Bowman,Jamaal,,,,H,16,NY,Kuhl,Martha,,,,2024-09-30,X
