form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00379768,BD9BDECA3574D462B928,,,CCM,Bill Foster For Congress Committee,,,,,,"499 South Capitol Street SW, Ste 4",,Washington,DC,200034027,P2024,,2023-02-28,2500.00,,Contribution to Committee,011,C00435099,Bill Foster For Congress Committee,H8IL14067,Foster,Bill,,Rep.,,H,IL,11,,,,,,,,,
SB23,C00379768,B9AA6136323B8468D955,,,CCM,CASTEN FOR CONGRESS,,,,,,"415 New Jersey Ave SE, Unit 1",,Washington,DC,200034036,P2024,,2023-02-28,2500.00,,Contribution to Committee,011,C00648493,CASTEN FOR CONGRESS,H8IL06139,Casten,Sean,,Rep.,,H,IL,06,,,,,,,,,
SB23,C00379768,BA4E54EB18D9C4BF2B1D,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,O2023,Other,2023-02-28,15000.00,,Contribution to Committee,011,C00042366,DSCC,,,,,,,,,,,,,,,,,,
SB23,C00379768,B0D9EA2B317FB4F77BB6,,,CCM,Friends For Gregory Meeks,,,,,,"499 South Capitol St SW, Ste 420",,Washington,DC,200034027,P2024,,2023-02-28,2500.00,,Contribution to Committee,011,C00430991,Friends For Gregory Meeks,H8NY06048,Meeks,Gregory,,Rep.,,H,NY,05,,,,,,,,,
SB23,C00379768,B1A34314C0C99483A88A,,,CCM,LOU CORREA FOR CONGRESS,,,,,,114 Lexington Drive,,Silver Spring,MD,209012531,P2024,,2023-02-28,2500.00,,Contribution to Committee,011,C00578302,LOU CORREA FOR CONGRESS,H6CA46116,Correa,Lou,,Rep.,,H,CA,46,,,,,,,,,
SB23,C00379768,B1A5B86E0D34D4C22A82,,,CCM,LOUDERMILK FOR CONGRESS,,,,,,"410 1st Street SE, Floor 2",,Washington,DC,200031867,P2024,,2023-02-28,2000.00,,Contribution to Committee,011,C00543892,LOUDERMILK FOR CONGRESS,H4GA11061,Loudermilk,Barry,,Rep.,,H,GA,11,,,,,,,,,
SB23,C00379768,B8A16726CB2C5416CA5E,,,CCM,MARCO RUBIO FOR SENATE,,,,,,"1101 30th Street, NW, Suite 125",,Washington,DC,200073768,P2028,,2023-02-28,2500.00,,Contribution to Committee,011,C00620518,MARCO RUBIO FOR SENATE,S0FL00338,Rubio,Marco,,Sen.,,S,FL,,,,,,,,,,
SB23,C00379768,B756FBEA1498B40E09C6,,,PAC,New Democrat Coalition PAC,,,,,,"910 17th Street, NW, Suite 925",,Washington,DC,200062641,O2023,Other,2023-02-28,5000.00,,Contribution to Committee,011,C00409730           ,New Democrat Coalition PAC,,,,,,,,,,,,,,,,,,
SB23,C00379768,B31E0B09B8C6E421698A,,,PTY,NRCC,,,,,,320 FIRST STREET SE,,Washington,DC,200031838,O2023,Other,2023-02-28,15000.00,,Contribution to Committee,011,C00075820,NRCC,,,,,,,,,,,,,,,,,,
SB23,C00379768,B3BE9829138284883A7A,,,PTY,NRSC,,,,,,"425 2nd Street, NE",,Washington,DC,200024914,O2023,Other,2023-02-28,15000.00,,Contribution to Committee,011,C00027466           ,NRSC,,,,,,,,,,,,,,,,,,
