form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00409730,18139674C,18139674,SA11C,CCM,Adam Gray For Congress,,,,,,400 Capitol Mall,Ste 1545,Sacramento,CA,958144434,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00801431,,,GRAY,ADAM,C.,,,H,CA,13,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,18139703C,18139703,SA11C,CCM,AMISH FOR ARIZONA,,,,,,5550 N 16Th St,Apt 124,Phoenix,AZ,850162942,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,500428689,,,PAC,AMISH SHAH VICTORY FUND,,,,,,PO Box 7070,,Phoenix,AZ,850117070,,,2024-10-15,2500.00,0.00,Contribution,,C00886630,AMISH SHAH VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00409730,18097561C,18097561,SA11C,CCM,Andre Carson For Congress,,,,,,PO Box 1863,,Indianapolis,IN,462061863,,,2024-10-16,4000.00,0.00,Conduit Contribution,,C00442921,,,Carson,Andre,,,,H,IN,07,,,,,,,X,Earmarked by Duke Energy PAC
SB23,C00409730,18139636C,18139636,SA11C,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,X,Earmarked by Schneider For Congress
SB23,C00409730,18139629C,18139629,SA11C,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00575209,,,Craig,Angela,,,,H,MN,02,,,,,,,X,Earmarked by Schneider For Congress
SB23,C00409730,18139726C,18139726,SA11C,CCM,APRIL MCCLAIN DELANEY FOR CONGRESS,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00854471,,,DELANEY,APRIL,MCCLAIN,,,H,MD,06,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,18139653C,18139653,SA11C,CCM,BACCAM FOR IOWA,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,18059962C,18059962,SA11C,CCM,Brittany Pettersen For Colorado,,,,,,PO Box 150887,,Lakewood,CO,802150887,,,2024-10-04,2500.00,0.00,Conduit Contribution,,C00637215,,,PETTERSEN,BRITTANY,MS.,,,H,CO,07,,,,,,,X,Earmarked by BLOCKPAC
SB23,C00409730,500428690,,,PAC,Budzinski Victory Fund,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,200034303,,,2024-10-15,2500.00,0.00,Contribution,,C00819441,Budzinski Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00409730,18059951C,18059951,SA11C,PAC,Build America PAC,,,,,,15301 Jamaica Ave,Ste 535,Jamaica,NY,114323921,,,2024-10-04,2500.00,0.00,Conduit Contribution,,C00377143,Build America PAC,,,,,,,,,,,,,,,,X,Earmarked by BLOCKPAC
SB23,C00409730,18139661C,18139661,SA11C,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,18140503C,18140503,SA11C,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,18139693C,18139693,SA11C,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,18097507C,18097507,SA11C,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,193330222,,,2024-10-16,3000.00,0.00,Conduit Contribution,,C00637371,,,Houlahan,Chrissy,,,,H,PA,06,,,,,,,X,Earmarked by The Gap Inc. Political Action Committee
SB23,C00409730,18139656C,18139656,SA11C,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,02,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,500428691,,,CCM,Cisneros For Congress,,,,,,PO Box 40,,Placentia,CA,928710040,G2024,,2024-10-10,2500.00,0.00,Contribution,,C00850420,,,Cisneros,Gilbert,,,,,CA,31,,,,,,,,
SB23,C00409730,18097526C,18097526,SA11C,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,982060326,,,2024-10-16,1000.00,0.00,Conduit Contribution,,C00345546,,,Larsen,Rick,R.,,,H,WA,02,,,,,,,X,Earmarked by FEDEX CORPORATION POLITICAL ACTION COMMITTEE
SB23,C00409730,18139723C,18139723,SA11C,CCM,COMMITTEE TO ELECT SHOMARI FIGURES FOR CONGRESS,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00856237,,,FIGURES,SHOMARI,C.,,,H,AL,02,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,18139663C,18139663,SA11C,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,18139643C,18139643,SA11C,CCM,Darren Soto For Congress,,,,,,PO Box 420239,,Kissimmee,FL,347420239,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00581074,,,Soto,Darren,,,,H,FL,09,,,,,,,X,Earmarked by Schneider For Congress
SB23,C00409730,18086720C,18086720,SA11C,PTY,DCCC,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-10-15,305000.00,0.00,Conduit Contribution,,C00000935,DCCC,,,,,,,,,,,,,,,,X,Earmarked by Bill Foster for Congress Committee
SB23,C00409730,500428692,,,PAC,DELANEY VICTORY FUND,,,,,,PO Box 65322,,Washington,DC,200355322,,,2024-10-15,5000.00,0.00,Contribution,,C00880203,DELANEY VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00409730,18139711C,18139711,SA11C,CCM,DEREK TRAN FOR CONGRESS,,,,,,PO Box 395,,Garden Grove,CA,928420395,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,18140502C,18140502,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,18139642C,18139642,SA11C,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by Schneider For Congress
SB23,C00409730,18139667C,18139667,SA11C,CCM,Engel For Arizona,,,,,,PO Box 40721,,Tucson,AZ,857170721,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,18139704C,18139704,SA11C,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,500428694,,,PAC,ERIC SORENSEN VICTORY FUND,,,,,,PO Box 1172,,Moline,IL,612661172,,,2024-10-15,2500.00,0.00,Contribution,,C00822056,ERIC SORENSEN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00409730,18097531C,18097531,SA11C,PAC,Evergreen PAC,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2024-10-16,2500.00,0.00,Conduit Contribution,,C00576090,Evergreen PAC,,,,,,,,,,,,,,,,X,Earmarked by FEDEX CORPORATION POLITICAL ACTION COMMITTEE
SB23,C00409730,18097517C,18097517,SA11C,CCM,Friends For Gregory Meeks,,,,,,15301 Jamaica Ave,Ste 535,Jamaica,NY,114323921,,,2024-10-16,1000.00,0.00,Conduit Contribution,,C00430991,,,Meeks,Gregory,,,,H,NY,05,,,,,,,X,Earmarked by The Gap Inc. Political Action Committee
SB23,C00409730,18139706C,18139706,SA11C,CCM,FRIENDS OF JANELLE STELSON,,,,,,PO Box 41,,Lemoyne,PA,170430041,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00852368,,,STELSON,JANELLE,,,,H,PA,10,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,18139644C,18139644,SA11C,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,880464612,,,2024-10-15,1000.00,0.00,Conduit Contribution,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,X,Earmarked by Schneider For Congress
