form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00087874,B841603,,,CCM,Deb Fischer for US Senate Inc.,,,,,,5555 South St,,Lincoln,NE,68506,G2024,,2023-03-13,2000.00,,Contribution,011,C00498907,,S2NE00094,Fischer,Deb,,,,S,NE, ,,,,,,,,
SB23,C00087874,B842019,,,CCM,People for Patty Murray,,,,,,P.O. Box 3662,,Seattle,WA,98124,G2028,,2023-03-16,1000.00,,Contribution,011,C00257642,,S2WA00189,Murray,Patty,,,,S,WA, ,,,,,,,,
SB23,C00087874,B844292,,,CCM,Finstad for Congress,,,,,,2776 S. Arlington Mill Dr. #161,,Arlington,VA,22206,G2024,,2023-03-27,1000.00,,Contribution,011,C00807743,,H2MN01223,Finstad,Brad,,,,H,MN,01,,,,,,,,
SB23,C00087874,B844293,,,CCM,Pete Aguilar for Congress,,,,,,499 S Capitol St. SW Suite 420,,Washington,DC,20003,G2024,,2023-03-27,1000.00,,Contribution,011,C00510461,,H2CA31125,Aguilar,Pete,,,,H,CA,33,,,,,,,,
SB23,C00087874,B848776,,,CCM,Boozman for Arkansas,,,,,,P.O. Box 671,,Rogers,AR,72757,P2028,,2023-06-13,1000.00,,Contribution,011,C00476317,,S0AR00150,Boozman,John,,,,S,AR, ,,,,,,,,
SB23,C00087874,B848844,,,CCM,Davis for Congress/Friends of Davis,,,,,,5956 W. Race Avenue,,Chicago,IL,60644,G2024,,2023-06-13,2500.00,,Contribution,011,C00172619,,H4IL07037,Davis,Danny,K,,,H,IL,07,,,,,,,,
SB23,C00087874,B848843,,,CCM,Huizenga for Congress,,,,,,P.O. Box 254,,Zeeland,MI,49464,G2024,,2023-06-13,2000.00,,Contribution,011,C00459297,,H0MI02094,Huizenga,Bill,,,,H,MI,04,,,,,,,,
SB23,C00087874,B848841,,,CCM,Jim Costa for Congress,,,,,,2037 W Bullard Avenue #355,,Fresno,CA,93711,G2024,,2023-06-13,1000.00,,Contribution,011,C00391029,,H4CA20082,Costa,Jim,,,,H,CA,21,,,,,,,,
SB23,C00087874,B848840,,,CCM,Martin Heinrich for Senate,,,,,,P.O. Box 25763,,Albuquerque,NM,87125,G2024,,2023-06-13,1000.00,,Contribution,011,C00434563,,S2NM00088,Heinrich,Martin,T,,,S,NM, ,,,,,,,,
SB23,C00087874,B848842,,,CCM,Westerman for Congress,,,,,,P.O. Box 21097,,Hot Springs,AR,71903,G2024,,2023-06-13,2500.00,,Contribution,011,C00548180,,H4AR04048,Westerman,Bruce,,,,H,AR,04,,,,,,,,
SB23,C00087874,B849536,,,CCM,Don Bacon for Congress,,,,,,P.O. Box 391368,,Omaha,NE,68139,G2024,,2023-06-22,2000.00,,Contribution,011,C00575167,,H6NE02125,Bacon,Don,,,,H,NE,02,,,,,,,,
SB23,C00087874,B849952,,,CCM,Mark Alford for Congress,,,,,,P.O. Box 1428,,Raymore,MO,64083,G2024,,2023-06-23,1000.00,,Contribution,011,C00792598,,H2MO04207,Alford,Mark,,,,H,MO,04,,,,,,,,
