form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00570945,SB23.I128,,,CCM,ALASKANS FOR NICK BEGICH,,,,,,PO BOX 671710,,CHUGIAK,AK,99567,G2024,,2024-09-06,5000.00,,CONTRIBUTION,,C00792341,,H2AK01083,BEGICH,NICHOLAS,,,III,H,AK,00,  ,,,,,,,
SB23,C00570945,SB23.I129,,,CCM,GUNDERSON FOR CONGRESS,,,,,,3774 MISSION AVE #272,,SAN LUIS REY,CA,92058,P2024,,2024-09-06,5000.00,,CONTRIBTUION,,C00840108,,H4CA49149,GUNDERSON,MATT,,,,H,CA,49,  ,,,,,,,DEBT RETIREMENT
SB23,C00570945,SB23.I130,,,CCM,GUNDERSON FOR CONGRESS,,,,,,3774 MISSION AVE #272,,SAN LUIS REY,CA,92058,G2024,,2024-09-06,5000.00,,CONTRIBUTION,,C00840108,,H4CA49149,GUNDERSON,MATT,,,,H,CA,49,  ,,,,,,,
SB23,C00570945,SB23.I132,,,CCM,JEFF HURD FOR CONGRESS,,,,,,2695 PATTERSON ROAD,,GRAND JUNCTION,CO,81506,G2024,,2024-09-06,5000.00,,CONTRIBUTION,,C00848333,,H4CO03357,HURD,JEFFREY,,,,H,CO,03,  ,,,,,,,
SB23,C00570945,SB23.I135,,,CCM,JOE TEIRAB FOR CONGRESS,,,,,,PO BOX 1894,,BURNSVILLE,MN,55337,G2024,,2024-09-06,5000.00,,CONTRIBUTION,,C00853929,,H4MN02177,TEIRAB,JOE,,,,H,MN,02,  ,,,,,,,
SB23,C00570945,SB23.I133,,,CCM,JOHN LEE FOR NEVADA,,,,,,3275 N FORT APACHE #150,,LAS VEGAS,NV,89129,G2024,,2024-09-06,5000.00,,CONTRIBUTION,,C00852194,,H4NV04116,LEE,JOHN,,,,H,NV,04,  ,,,,,,,
SB23,C00570945,SB23.I131,,,PAC,COLORADO WESTERN POLITICAL ACTION COMMITTEE,,,,,,2318 CURTIS STREET,,DENVER,CO,80205,2024,,2024-09-06,5000.00,,CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB23,C00570945,SB23.I134,,,PAC,MACKENZIE FOR AMERICA,,,,,,4075 LINGLESTOWN RD,#119,HARRISBURG,PA,17112,2024,,2024-09-06,10000.00,,CONTRIBUTION,,C00878017,,,,,,,,,,,  ,,,,,,,
SB23,C00570945,SB23.I136,,,CCM,FRIENDS OF DAVE MCCORMICK,,,,,,PO BOX 23537,,PITTSBURGH,PA,15222,G2024,,2024-09-09,5000.00,,CONTRIBUTION,,C00851980,,S2PA00661,MCCORMICK,DAVE,,,,S,PA,00,  ,,,,,,,
SB23,C00570945,SB23.I137,,,CCM,HOVDE FOR WISCONSIN,,,,,,PO BOX 2055,,MADISON,WI,53701,G2024,,2024-09-09,5000.00,,CONTRIBUTION,,C00870139,,S4WI00256,HOVDE,ERIC,,,,S,WI,00,  ,,,,,,,
SB23,C00570945,SB23.I138,,,CCM,ROGERS FOR SENATE,,,,,,PO BOX 132,,SAINT JOSEPH,MI,490850132,G2024,,2024-09-09,5000.00,,CONTRIBUTION,,C00849810,,S4MI00595,ROGERS,MICHAEL,J,,,S,MI,00,  ,,,,,,,
SB23,C00570945,SB23.I139,,,CCM,SAM BROWN FOR NEVADA,,,,,,PO BOX 750844,,LAS VEGAS,NV,89136,G2024,,2024-09-09,5000.00,,CONTRIBUTION,,C00845032,,S2NV00308,BROWN,SAM,,,,S,NV,00,  ,,,,,,,
SB23,C00570945,SB23.I140,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,PO BOX 7209,,HELENA,MT,59604,G2024,,2024-09-09,5000.00,,CONTRIBUTION,,C00844159,,S4MT00183,SHEEHY,TIM,,,,S,MT,00,  ,,,,,,,
SB23,C00570945,SB23.I141,,,CCM,BERNIE MORENO FOR SENATE,,,,,,PO BOX 340797,,COLUMBUS,OH,43234,G2024,,2024-09-13,5000.00,,CONTRIBUTION,,C00837484,,S4OH00192,MORENO,BERNIE,,,,S,OH,00,  ,,,,,,,
SB23,C00570945,SB23.I143,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,G2024,,2024-09-20,5000.00,,CONTRIBUTION,,C00607416,,H6PA08277,FITZPATRICK,BRIAN,,,,H,PA,01,  ,,,,,,,
SB23,C00570945,SB23.I144,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,857405103,G2024,,2024-09-20,5000.00,,CONTRIBUTION,,C00786194,,H2AZ02360,CISCOMANI,JUAN,,,,H,AZ,06,  ,,,,,,,
