form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00096362,SB29.10641,,,COM,ANGELA WITWER FOR STATE REPRESENTATIVE,,,,,,PO BOX 80221,,LANSING,MI,48909,,,2024-06-25,2500.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10537,,,COM,ANN BOLLIN FOR STATE REP,,,,,,PO BOX 1435,,BRIGHTON,MI,48116,,,2024-06-25,500.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10511,,,CCM,BERGMANFORCONGRESS,,,,,,N5070 CISCO LAKE ROAD,,WATERSMEET,MI,49969,,,2024-06-25,2000.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10614,,,CCM,BILL G SCHUETTE FOR STATE REPRESENTATIVE,,,,,,PO BOX 2227,,MIDLAND,MI,48641,,,2024-06-25,500.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10615,,,COM,BRADLEY SLAGH FOR MICHIGAN,,,,,,PO BOX 453,,ZEELAND,MI,49464,,,2024-06-25,500.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10606,,,COM,BRAD PAQUETTE FOR STATE REPRESENTATIVE,,,,,,2034 E HINCHMAN RD,,BERRIEN SPRINGS,MI,49103,,,2024-06-25,500.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10530,,,CCM,BRIAN BEGOLE FORSTATE REP,,,,,,1975 E BEAR ROAD,,PERRY,MI,48872,,,2024-06-25,500.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10569,,,CCM,BRIAN IGNATOWSKI FOR STATE REP,,,,,,PO BOX 747,,LAKELAND,MI,48143,,,2024-06-25,1000.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10549,,,CCM,CAM CAVITTFOR STATE REPRESENTATIVE,,,,,,2671 TRYBAN RD,,CHEBOYGAN,MI,49721,,,2024-06-25,500.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10598,,,CCM,CITIZENS TO ELECT CADY NESS-SMITH,,,,,,PO BOX 101,,EAGLE,MI,48823,,,2024-06-25,1000.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10613,,,CCM,CITIZENS TO ELECT KATHY SCHMALTZ,,,,,,2300 FOOTE MANOR DR,,JACKSON,MI,49203,,,2024-06-25,500.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
