form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012476,SB23.23597,,,CCM,ANTHONY DANIELS FOR ALABAMA,,,,,,PO BOX 6220,,MONTGOMERY,AL,36106,S2024,Special-Primary,2024-03-26,5000.00,,Contribution,011,C00856203,ANTHONY DANIELS FOR ALABAMA,H4AL02162,DANIELS,ANTHONY,,,,H,AL,02,,,,,,,,
SB23,C00012476,SB23.23583,,,CCM,EMILIA SYKES FOR CONGRESS,,,,,,545 E TOWN ST,,COLUMBUS,OH,43215,G2024,,2024-03-22,5000.00,,Contribution,011,C00801274,EMILIA SYKES FOR CONGRESS,H2OH13264,SYKES,EMILIA,,,,H,OH,13,,,,,,,,
SB23,C00012476,SB23.23612,,,CCM,KRISTEN FOR MICHIGAN,,,,,,PO BOX 854,,BAY CITY,MI,48707,P2024,,2024-03-29,5000.00,,Contribution,011,C00864207,KRISTEN FOR MICHIGAN,H4MI08218,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,,
SB23,C00012476,SB23.23581,,,CCM,LAUREN UNDERWOOD FOR CONGRESS,,,,,,13400 S ROUTE 59,STE 116 BOX 248,PLAINFIELD,IL,60585,P2024,,2024-03-14,5000.00,,Contribution,011,C00652719,LAUREN UNDERWOOD FOR CONGRESS,H8IL14174,UNDERWOOD,LAUREN,,,,H,IL,14,,,,,,,,
SB23,C00012476,SB23.23587,,,CCM,LORI TRAHAN FOR CONGRESS COMMITTEE,,,,,,PO BOX 1161,,LOWELL,MA,01853,P2024,,2024-03-22,-5000.00,,Voided Check,011,C00655647,LORI TRAHAN FOR CONGRESS COMMITTEE,H8MA03106,TRAHAN,LORI,,,,H,MA,03,,,,,,,,
SB23,C00012476,SB23.23588,,,CCM,LORI TRAHAN FOR CONGRESS COMMITTEE,,,,,,PO BOX 1161,,LOWELL,MA,01853,G2024,,2024-03-22,5000.00,,Contribution,011,C00655647,LORI TRAHAN FOR CONGRESS COMMITTEE,H8MA03106,TRAHAN,LORI,,,,H,MA,03,,,,,,,,
SB23,C00012476,SB23.23584,,,CCM,MAGAZINER FOR CONGRESS,,,,,,240 PAWTUXET AVENUE,SUITE 1440,CRANSTON,RI,02905,G2024,,2024-03-27,5000.00,,Contribution,011,C00802504,MAGAZINER FOR CONGRESS,H2RI02184,MAGAZINER,SETH,,,,H,RI,02,,,,,,,,
SB23,C00012476,SB23.23590,,,CCM,MAX FOR INDIANA,,,,,,PO BOX 2151,,NOBLESVILLE,IN,46061,P2024,,2024-03-14,5000.00,,Contribution,011,C00853705,MAX FOR INDIANA,H4IN05237,ENGLING,MAX,,,,H,IN,05,,,,,,,,
SB23,C00012476,SB23.23606,,,CCM,MAYCUMBER FOR CONGRESS,,,,,,PO BOX 945,,REPUBLIC,WA,99166,P2024,,2024-03-22,5000.00,,Contribution,011,C00870436,MAYCUMBER FOR CONGRESS,H4WA05192,MAYCUMBER,JACQUELIN,,,,H,WA,05,,,,,,,,
SB23,C00012476,SB23.23594,,,CCM,MEGAN BARRY FOR CONGRESS,,,,,,73 WHITE BRIDGE RD,"STE 103, BOX 353",NASHVILLE,TN,37205,G2024,,2024-03-14,5000.00,,Contribution,011,C00859298,MEGAN BARRY FOR CONGRESS,H4TN07133,BARRY,MEGAN,,,,H,TN,07,,,,,,,,
SB23,C00012476,SB23.23600,,,CCM,OSBORN FOR SENATE,,,,,,18406 PASADENA AVE,,OMAHA,NE,68130,P2024,,2024-03-14,5000.00,,Contribution,011,C00850677,OSBORN FOR SENATE,S4NE00207,OSBORN,DAN,,,,S,NE,00,,,,,,,,
SB23,C00012476,SB23.23603,,,CCM,PRESTON FOR PENNSYLVANIA,,,,,,PO BOX 22611,,PHILADELPHIA,PA,19110,P2024,,2024-03-26,5000.00,,Contribution,011,C00836627,PRESTON FOR PENNSYLVANIA,H4PA16093,NOURI,PRESTON,,,,H,PA,16,,,,,,,,
SB23,C00012476,SB23.23582,,,CCM,RUDY SALAS FOR CONGRESS,,,,,,PO BOX 42257,,BAKERSFIELD,CA,93384,G2024,,2024-03-22,5000.00,,Contribution,011,C00791756,RUDY SALAS FOR CONGRESS,H2CA21233,SALAS,RUDY,,,,H,CA,22,,,,,,,,
SB23,C00012476,SB23.23577,,,CCM,SALUD CARBAJAL FOR CONGRESS,,,,,,PO BOX 1290,,SANTA BARBARA,CA,93102,G2024,,2024-03-14,5000.00,,Contribution,011,C00576041,SALUD CARBAJAL FOR CONGRESS,H6CA24303,CARBAJAL,SALUD,,,,H,CA,24,,,,,,,,
