form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00859553,500691133,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-07-15,350000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB22,C00859553,500691134,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-07-22,170000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB22,C00859553,500691136,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-07-29,150000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB22,C00859553,500691137,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-08-05,95000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB22,C00859553,500691140,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-08-12,168000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB22,C00859553,500691141,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-08-19,140000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB22,C00859553,500693019,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-09-02,315000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB22,C00859553,500697815,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-09-09,305000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB22,C00859553,500703159,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-09-16,285000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB22,C00859553,500703169,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-09-23,230000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB22,C00859553,500707374,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-09-30,320000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB22,C00859553,500691132,,,PAC,ALSOPAC,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,,,2024-07-08,55000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00859538,,,,,,,,,,,,,,,,,,
SB22,C00859553,500691138,,,PAC,ALSOPAC,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,,,2024-08-05,20000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00859538,,,,,,,,,,,,,,,,,,
SB22,C00859553,500703160,,,PAC,ALSOPAC,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,,,2024-09-16,19000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00859538,,,,,,,,,,,,,,,,,,
SB22,C00859553,500707376,,,PTY,DEMOCRATIC STATE CENTRAL COMMITTEE OF MARYLAND,,,,,,275 West St,Ste 70,Annapolis,MD,214013464,,,2024-07-08,100000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00141812,,,,,,,,,,,,,,,,,,
SB22,C00859553,500691135,,,PTY,DEMOCRATIC STATE CENTRAL COMMITTEE OF MARYLAND,,,,,,275 West St,Ste 70,Annapolis,MD,214013464,,,2024-07-23,100000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00141812,,,,,,,,,,,,,,,,,,
SB22,C00859553,500691139,,,PTY,DEMOCRATIC STATE CENTRAL COMMITTEE OF MARYLAND,,,,,,275 West St,Ste 70,Annapolis,MD,214013464,,,2024-08-08,90000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00141812,,,,,,,,,,,,,,,,,,
SB22,C00859553,500693016,,,PTY,DEMOCRATIC STATE CENTRAL COMMITTEE OF MARYLAND,,,,,,275 West St,Ste 70,Annapolis,MD,214013464,,,2024-08-30,62000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00141812,,,,,,,,,,,,,,,,,,
SB22,C00859553,500697818,,,PTY,DEMOCRATIC STATE CENTRAL COMMITTEE OF MARYLAND,,,,,,275 West St,Ste 70,Annapolis,MD,214013464,,,2024-09-12,170000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00141812,,,,,,,,,,,,,,,,,,
SB22,C00859553,500703165,,,PTY,DEMOCRATIC STATE CENTRAL COMMITTEE OF MARYLAND,,,,,,275 West St,Ste 70,Annapolis,MD,214013464,,,2024-09-19,115000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00141812,,,,,,,,,,,,,,,,,,
