form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00030809,DB21b.2293,,,ORG,BANKCARD,,,,,,28720 Roadside Dr,#229,Agoura Hills,CA,91301,,,2024-12-03,9.95,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2294,,,ORG,BANKCARD,,,,,,28720 Roadside Dr,#229,Agoura Hills,CA,91301,,,2024-12-03,59.95,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2283,,,ORG,PAYPAL,,,,,,2211 North First St,,San Jose,CA,95131,,,2024-12-19,2.50,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2284,,,ORG,PAYPAL,,,,,,2211 North First St,,San Jose,CA,95131,,,2024-12-20,330.40,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2243,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-11-30,1.40,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2244,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-12-01,0.88,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2245,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-12-03,6.40,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2246,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-12-04,3.35,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2247,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-12-05,6.00,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2248,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-12-06,6.40,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2249,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-12-08,2.50,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2250,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-12-09,5.25,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2251,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-12-11,2.50,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2252,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-12-12,3.90,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2253,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-12-14,8.75,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2254,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-12-16,6.10,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
SB21b,C00030809,DB21b.2255,,,ORG,SNOWBALL,,,,,,5600 Wyoming Blvd NE,#270,Albuquerque,NM,87109,,,2024-12-18,4.35,0.00,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,
