form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00003251,B880376,,,CCM,ALTMAN FOR CONGRESS,,,,,,PO BOX 267,,LAMBERTVILLE,NJ,08530,G2024,,2024-08-09,5000.00,,Contribution,011,C00841643,,H4NJ07107,Altman,Susan,,,,H,NJ,07,,,,,,,,
SB23,C00003251,B877106,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,55122,P2024,,2024-08-09,-1000.00,,Contribution,011,C00575209,,H6MN02131,Craig,Angie,,,,H,MN,02,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B880380,,,CCM,April McClain Delaney for Congress,,,,,,PO Box 83940,,Gaithersburg,MD,20883,G2024,,2024-08-09,5000.00,,Contribution,011,C00854471,,H4MD06340,Delaney,April,M,,,H,MD,06,,,,,,,,
SB23,C00003251,B880384,,,CCM,Beatty for Congress,,,,,,222 East Town Street Suite 2W,,Columbus,OH,43215,G2024,,2024-08-09,2000.00,,Contribution,011,C00507368,,H2OH03125,Beatty,Joyce,,,,H,OH,03,,,,,,,,
SB23,C00003251,B880375,,,CCM,Becca Balint for Vermont,,,,,,PO Box 291,,Burlington,VT,05402,G2024,,2024-08-09,1000.00,,Contribution,011,C00797175,,H2VT01076,Balint,Rebecca,,,,H,VT, ,,,,,,,,
SB23,C00003251,B880385,,,CCM,Bonnie Watson Coleman For Congress,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,G2024,,2024-08-09,5000.00,,Contribution,011,C00558437,,H4NJ12149,Coleman,Bonnie Watson,,,,H,NJ,12,,,,,,,,
SB23,C00003251,B880373,,,CCM,Dave Min for Congress,,,,,,P.O. Box 5959,,Irvine,CA,92616,G2024,,2024-08-09,5000.00,,Contribution,011,C00831537,,H4CA47085,Min,Dave,,,,H,CA,47,,,,,,,,
SB23,C00003251,B880386,,,CCM,Donald Norcross for Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,G2024,,2024-08-09,5000.00,,Contribution,011,C00558320,,H4NJ01084,Norcross,Donald,W,,,H,NJ,01,,,,,,,,
SB23,C00003251,B880390,,,CCM,Friends of Mazie Hirono,,,,,,P.O. Box 677,,Honolulu,HI,96809,P2024,,2024-08-09,3000.00,,Contribution,011,C00420760,,S2HI00106,Hirono,Mazie,,,,S,HI, ,,,,,,,,
SB23,C00003251,B874180,,,CCM,Friends of Mazie Hirono,,,,,,P.O. Box 677,,Honolulu,HI,96809,P2024,,2024-08-09,-3000.00,,Contribution,011,C00420760,,S2HI00106,Hirono,Mazie,,,,S,HI, ,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B880379,,,CCM,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE SUNNYSIDE RD. #300,,CLACKAMAS,OR,97015,G2024,,2024-08-09,5000.00,,Contribution,011,C00843425,,H4OR05304,Bynum,Janelle,,,,H,OR,05,,,,,,,,
SB23,C00003251,B880381,,,CCM,MCBRIDE FOR DELAWARE INC,,,,,,P.O. BOX 1904,,WILMINGTON,DE,19899,G2024,,2024-08-09,2000.00,,Contribution,011,C00843763,,H4DE00045,McBride,Sarah,E,,,H,DE,00,,,,,,,,
SB23,C00003251,B880369,,,CCM,Miller for America,,,,,,545 E Town Street,,Colummbus,OH,43215,G2024,,2024-08-09,2000.00,,Contribution,011,C00856823,,H4OH15083,Miller,Adam,C,,,H,OH,15,,,,,,,,
SB23,C00003251,B880378,,,CCM,Morrison for Congress,,,,,,PO Box 684,,Wayzata,MN,55391,P2024,,2024-08-09,2000.00,,Contribution,011,C00856062,,H4MN03118,Morrison,Kelly,,,,H,MN,03,,,,,,,,
