form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00082792,49864934,,,PTY,Democratic Congressional Campaign Committee (DCCC),,,,,,430 S Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-02-08,15000.00,0.00,Contribution,011,C00000935,,,,,,,,,,,,,,,,,,Contribution
SB23,C00082792,49864935,,,PAC,Democrats Reshaping America (DREAMPAC),,,,,,PO Box 83142,,Gaithersburg,MD,20883,,,2024-02-08,5000.00,0.00,Contribution,011,C00423079,,,,,,,,,,,,,,,,,,Contribution
SB23,C00082792,49864937,,,CCM,Mrvan For Congress,,,,,,PO Box 55,,Crown Point,IN,46308,P2024,,2024-02-08,1000.00,0.00,Contribution,011,C00727529,Mrvan For Congress,H0IN01150,Mrvan,Frank,,Rep.,,H,IN,01,,,,,,,,Contribution
SB23,C00082792,49929049,,,CCM,Barragan For Congress,,,,,,1840 South Gaffey Street #421,,San Pedro,CA,90731,P2024,,2024-02-12,2500.00,0.00,Contribution,011,C00577353,Barragan For Congress,H6CA44103,Barragan,Nanette,Diaz,Rep.,,H,CA,44,,,,,,,,Contribution
SB23,C00082792,49947548,,,CCM,Chris Coons For Delaware,,,,,,PO Box 9900,,Newark,DE,19714,P2026,,2024-02-20,2500.00,0.00,Contribution,011,C00475392,Chris Coons For Delaware,S0DE00092,Coons,Chris,,Sen.,,S,DE,,,,,,,,,Contribution
SB23,C00082792,49947550,,,PAC,Motor City PAC,,,,,,"611 Pennsylvania Ave, SE",Suite 143,Washington,DC,20003,,,2024-02-20,1000.00,0.00,Contribution,011,C00507574,,,,,,,,,,,,,,,,,,Contribution
SB23,C00082792,49947551,,,CCM,Peters For Michigan,,,,,,PO Box 32072,,Detroit,MI,48244,G2026,,2024-02-20,1500.00,0.00,Contribution,011,C00437889,Peters For Michigan,S4MI00355,Peters,Gary,,Sen.,Sr.,S,MI,,,,,,,,,Contribution
SB23,C00082792,49947552,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,59624,G2024,,2024-02-20,500.00,0.00,Contribution,011,C00412304,Montanans For Tester,S6MT00162,Tester,Jon,,Sen.,,S,MT,,,,,,,,,Contribution
SB23,C00082792,49947553,,,PAC,Treasure State PAC,,,,,,PO Box 1135,,Helena,MT,59624,,,2024-02-20,5000.00,0.00,Contribution,011,C00433680,,,,,,,,,,,,,,,,,,Contribution
SB23,C00082792,49947556,,,PAC,Common Ground PAC,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,223146233,,,2024-02-20,5000.00,0.00,Contribution,011,C00538835,,,,,,,,,,,,,,,,,,Contribution
SB23,C00082792,49947557,,,CCM,Kaine For Virginia,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,223146233,G2024,,2024-02-20,4000.00,0.00,Contribution,011,C00495358,Kaine For Virginia,S2VA00142,Kaine,Tim,,Sen.,,S,VA,,,,,,,,,Contribution
SB23,C00082792,49947562,,,PAC,Alamo PAC,,,,,,919 Congress Avenue,Suite 1400,Austin,TX,78701,,,2024-02-20,2500.00,0.00,Contribution,011,C00387464,,,,,,,,,,,,,,,,,,Contribution
SB23,C00082792,49947563,,,PAC,Big Sky Opportunity PAC,,,,,,228 S. Washington Street,STE 115,Alexandria,VA,22314,,,2024-02-20,5000.00,0.00,Contribution,011,C00542027,,,,,,,,,,,,,,,,,,Contribution
SB23,C00082792,49947564,,,CCM,Marsha For Senate,,,,,,PO Box 3750,,Brentwood,TN,37024,G2024,,2024-02-20,5000.00,0.00,Contribution,011,C00376939,Marsha For Senate,S8TN00337,Blackburn,Marsha,,Sen.,,S,TN,,,,,,,,,Contribution
SB23,C00082792,49947565,,,CCM,Texans For Senator John Cornyn Inc.,,,,,,PO Box 13026,,Austin,TX,78711,P2026,,2024-02-20,2500.00,0.00,Contribution,011,C00369033,Texans For Senator John Cornyn Inc.,S2TX00106,Cornyn,John,,Sen.,III,S,TX,,,,,,,,,Contribution
SB23,C00082792,49947566,,,PAC,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,57101,,,2024-02-20,5000.00,0.00,Contribution,011,C00409003,,,,,,,,,,,,,,,,,,Contribution
SB23,C00082792,49947567,,,PTY,National Republican Senatorial Committee (NRSC),,,,,,"425 Second Street, NE",,Washington,DC,20002,,,2024-02-20,15000.00,0.00,Contribution,011,C00027466,,,,,,,,,,,,,,,,,,Contribution
SB23,C00082792,49947569,,,PAC,Republican Governance Group/Tuesday Group PAC,,,,,,610 S. Boulevard,,Tampa,FL,33606,,,2024-02-20,5000.00,0.00,Contribution,011,C00433060,,,,,,,,,,,,,,,,,,Contribution
SB23,C00082792,49947570,,,CCM,Rudy For Indiana,,,,,,PO Box 26141,,Alexandria,IN,22313,P2024,,2024-02-20,2500.00,0.00,Contribution,011,C00822767,Rudy For Indiana,H2IN02295,Yakym,Rudy,,Rep.,III,H,IN,02,,,,,,,,Contribution
SB23,C00082792,49947571,,,CCM,Kean For Congress Inc,,,,,,PO Box 999,,Edison,NJ,08818,P2024,,2024-02-20,1000.00,0.00,Contribution,011,C00703058,Kean For Congress Inc,H0NJ07261,Kean,Tom,,Rep.,Jr.,H,NJ,07,,,,,,,,Contribution
SB23,C00082792,49947572,,,CCM,Virginia Foxx For Congress,,,,,,PO Box 2676,,Boone,NC,28607,P2024,,2024-02-20,1000.00,0.00,Contribution,011,C00386748,Virginia Foxx For Congress,H4NC05146,Foxx,Virginia,,Rep.,Ed.D.,H,NC,05,,,,,,,,Contribution
SB23,C00082792,49947573,,,CCM,Friends To Elect Dr. Greg Murphy To Congress,,,,,,PO Box 1131,,Greenville,NC,27835,P2024,,2024-02-20,2500.00,0.00,Contribution,011,C00697649,Friends To Elect Dr. Greg Murphy To Congress,H0NC03172,Murphy,Gregory,F.,Rep.,M.D.,H,NC,03,,,,,,,,Contribution
SB23,C00082792,49947575,,,CCM,Smucker For Congress,,,,,,824 S Milledge Ave,Ste 101,Athens,PA,30605,P2024,,2024-02-20,1000.00,0.00,Contribution,011,C00599464,Smucker For Congress,H6PA16320,Smucker,Lloyd,,Rep.,,H,PA,11,,,,,,,,Contribution
SB23,C00082792,49947576,,,PAC,Tomorrow is Meaningful PAC,,,,,,7620 Rivers Ave.,"STE 370, #312",North Charleston,SC,29406,,,2024-02-20,5000.00,0.00,Contribution,011,C00495887,,,,,,,,,,,,,,,,,,Contribution
