form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00305318,500078850,,,ORG,United States Treasury,,,,,,INTERNAL REVENUE SERVICE,,Ogden,UT,842010001,,,2024-08-29,972.17,0.00,Payroll taxes,001,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500078851,,,ORG,Washington Employment Security Department,,,,,,PO Box 9046,,Olympia,WA,985079046,,,2024-08-29,141.95,0.00,Payroll taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500078673,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-31,165.81,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500077205,,,ORG,"Granite Integrated Strategies, LLC",,,,,,401 16Th St NE,,Washington,DC,200025503,,,2024-08-03,3000.00,0.00,Communications consulting services,,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500078325,,,ORG,"Molly Allen Associates, LLC",,,,,,10402 Parkwood Dr,,Kensington,MD,208954042,,,2024-08-12,124398.75,0.00,Fundraising consulting and expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500078535,,,ORG,"Winpisinger & Associates, Inc.",,,,,,315 Inspiration Ln,,Gaithersburg,MD,208785808,,,2024-08-30,2000.00,0.00,Compliance consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500078675,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-18,76.41,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500078326,,,ORG,"BCom Solutions, LLC",,,,,,747 O St,Unit 150,Lincoln,NE,685081401,,,2024-08-16,6095.13,0.00,Digital consulting and texting program,,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500078327,,,ORG,"BCom Solutions, LLC",,,,,,747 O St,Unit 150,Lincoln,NE,685081401,,,2024-08-16,10000.00,0.00,List acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500077208,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-04,278.69,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500078318,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-25,127.84,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500078848,,,ORG,Premier Payroll Services,,,,,,290 Main St,,Royersford,PA,194682217,,,2024-08-29,73.95,0.00,Payroll service fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500077688,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-11,31.91,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00305318,500078849,,,IND,,Gardner,Philip,,,,320 E 32Nd St,Unit 503,Tacoma,WA,984041611,,,2024-08-29,3450.41,0.00,Salary,001,,,,,,,,,,,,,,,,,,,
