form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00247403,SB23.62551,,,CCM,Bell for Missouri,,,,,,PO Box 1906691,,St Louis,MO,63119,,,2024-07-28,100.00,,Earmarked Donations,,C00842336,Bell for Missouri,,,,,,,H,MO,01,,,,,,,,
SB23,C00247403,SB23.62530,,,CCM,ELISE STEFANIK FOR CONGRESS,,,,,,PO BOX 500,,GLENS FALLS,NY,12801,,,2024-07-02,200.00,,Earmarked Donations,,C00547893,ELISE STEFANIK FOR CONGRESS,,,,,,,H,NY,21,,,,,,,,
SB23,C00247403,SB23.62540,,,CCM,ELISE STEFANIK FOR CONGRESS,,,,,,PO BOX 500,,GLENS FALLS,NY,12801,,,2024-07-08,1000.00,,Earmarked Donations,,C00547893,ELISE STEFANIK FOR CONGRESS,,,,,,,H,NY,21,,,,,,,,
SB23,C00247403,SB23.62553,,,CCM,FRIENDS OF MARIA,,,,,,P.O. BOX 12740,,SEATTLE,WA,98111,,,2024-07-29,15000.00,,Earmarked Donations,,C00349506,FRIENDS OF MARIA,,,,,,,S,WA,00,,,,,,,,
SB23,C00247403,SB23.62521,,,CCM,GALLEGO FOR ARIZONA,,,,,,PO BOX 1710,,PHOENIX,AZ,85001,,,2024-07-02,250.00,,Earmarked Donations,,C00558627,GALLEGO FOR ARIZONA,,,,,,,S,AZ,03,,,,,,,,
SB23,C00247403,SB23.62534,,,CCM,KEAN FOR CONGRESS INC,,,,,,PO BOX 999,,EDISON,NJ,08818,,,2024-07-08,1250.00,,Earmarked Donations,,C00703058,KEAN FOR CONGRESS INC,,,,,,,H,NJ,07,,,,,,,,
SB23,C00247403,SB23.62564,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,,,2024-07-01,5000.00,,Earmarked Donations,,C00806018,LALOTA FOR CONGRESS,,,,,,,H,NY,01,,,,,,,,
SB23,C00247403,SB23.62555,,,CCM,Mark Green for Congress,,,,,,346 Warfield Blvd,Suite A,Clarksville,TN,37043,,,2024-07-30,26100.00,,Earmarked Donations,,C00658385,Mark Green for Congress,,,,,,,H,TN,07,,,,,,,,
SB23,C00247403,SB23.62557,,,CCM,Mark Green for Congress,,,,,,346 Warfield Blvd,Suite A,Clarksville,TN,37043,,,2024-07-31,500.00,,Earmarked Donations,,C00658385,Mark Green for Congress,,,,,,,H,TN,07,,,,,,,,
SB23,C00247403,SB23.62560,,,CCM,TORRES FOR CONGRESS,,,,,,77-02 19TH RD,,EAST ELMHURST,NY,11370,,,2024-07-31,27020.00,,Earmarked Contributions to Ritchie Torres,,C00699744,TORRES FOR CONGRESS,,,,,,,H,NY,15,,,,,,,,
SB23,C00247403,SB23.62543,,,CCM,VIRGINIA FOXX FOR CONGRESS,,,,,,PO BOX 2676,,BOONE,NC,28607,,,2024-07-15,11160.00,,Earmarked Donations,,C00386748,VIRGINIA FOXX FOR CONGRESS,,,,,,,H,NC,05,,,,,,,,
