form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00430397,88842148,,,CCM,Guthrie for Congress,,,,,,PO Box 22401,,Louisville,KY,40252,G2024,,2024-07-22,1000.00,0.00,Contribution,011,C00445023,Guthrie for Congress,H8KY02031,Guthrie,S. Brett,,Rep.,,H,KY,02,,,,,,,,Contribution
SB23,C00430397,88906421,,,CCM,Don Bacon for Congress,,,,,,PO Box 391368,,Omaha,NE,68139,G2024,,2024-07-22,1000.00,0.00,Contribution,011,C00575167,Don Bacon for Congress,H6NE02125,Bacon,Donald,J,Rep.,,H,NE,02,,,,,,,,Contribution
SB23,C00430397,88906482,,,CCM,Aaron Bean for Congress,,,,,,2640A Mitcham Drive,,Tallahassee,FL,32308,P2024,,2024-07-22,1000.00,0.00,Contribution,011,C00816983,Aaron Bean for Congress,H2FL04211,Bean,Aaron,,Rep.,,H,FL,04,,,,,,,,Contribution
SB23,C00430397,88906483,,,CCM,Mike Bost for Congress Committee,,,,,,PO Box 1212,,Murphysboro,IL,62966,G2024,,2024-07-22,1500.00,0.00,Contribution,011,C00546499,Mike Bost for Congress Committee,H4IL12060,Bost,Mike,,Rep.,,H,IL,12,,,,,,,,Contribution
SB23,C00430397,88906484,,,CCM,John Carter for Congress,,,,,,200 University Oaks Blvd,Ste 225 #130,Round Rock,TX,78665,G2024,,2024-07-22,1000.00,0.00,Contribution,011,C00371203,John Carter for Congress,H2TX31044,Carter,John,R.,Rep.,,H,TX,31,,,,,,,,Contribution
SB23,C00430397,88906485,,,CCM,Dan Crenshaw for Congress,,,,,,PO Box 430965,,Houston,TX,77243,G2024,,2024-07-22,1000.00,0.00,Contribution,011,C00660795,Dan Crenshaw for Congress,H8TX02166,Crenshaw,Daniel,,Rep.,,H,TX,02,,,,,,,,Contribution
SB23,C00430397,88906486,,,CCM,Brian Fitzpatrick for All of Us,,,,,,PO Box 939,,Langhorne,PA,19047,G2024,,2024-07-22,1000.00,0.00,Contribution,011,C00607416,Brian Fitzpatrick for All of Us,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,01,,,,,,,,Contribution
SB23,C00430397,88906487,,,CCM,Morgan Griffith for Congress,,,,,,PO Box 361,,Christiansburg,VA,24068,G2024,,2024-07-22,1000.00,0.00,Contribution,011,C00477240,Morgan Griffith for Congress,H0VA09055,Griffith,H Morgan,,Rep.,,H,VA,09,,,,,,,,Contribution
SB23,C00430397,88906488,,,CCM,Guthrie for Congress,,,,,,PO Box 22401,,Louisville,KY,40252,G2024,,2024-07-22,1500.00,0.00,Contribution,011,C00445023,Guthrie for Congress,H8KY02031,Guthrie,S. Brett,,Rep.,,H,KY,02,,,,,,,,Contribution
SB23,C00430397,88906491,,,CCM,Mike Johnson for Louisiana,,,,,,228 S Washington St,Ste 115,Alexandria,LA,22314,P2024,,2024-07-22,1500.00,0.00,Contribution,011,C00608695,Mike Johnson for Louisiana,H6LA04138,Johnson,Mike,,Rep.,,H,LA,04,,,,,,,,Contribution
SB23,C00430397,88906492,,,CCM,Latta for Congress,,,,,,PO Box 106,,Bowling Green,OH,434020106,G2024,,2024-07-22,1000.00,0.00,Contribution,011,C00438697,Latta for Congress,H8OH05036,Latta,Robert,,Rep.,,H,OH,05,,,,,,,,Contribution
SB23,C00430397,88906499,,,CCM,"McCaul for Congress, Inc.",,,,,,1108 Lavaca Street,Suite 110-402,Austin,TX,78701,G2024,,2024-07-22,1000.00,0.00,Contribution,011,C00392688,"McCaul for Congress, Inc.",H4TX10093,McCaul,Michael,,Rep.,,H,TX,10,,,,,,,,Contribution
SB23,C00430397,88906500,,,CCM,Miller-Meeks for Congress,,,,,,PO Box 33,,Ottumwa,IA,52501,G2024,,2024-07-22,1000.00,0.00,Contribution,011,C00558825,Miller-Meeks for Congress,H8IA02043,Miller-Meeks,Mariannette,,Rep.,MD,H,IA,01,,,,,,,,Contribution
SB23,C00430397,88906501,,,CCM,Friends to Elect Dr. Greg Murphy to Congress,,,,,,PO Box 1131,,Greenville,NC,27835,G2024,,2024-07-22,1000.00,0.00,Contribution,011,C00697649,Friends to Elect Dr. Greg Murphy to Congress,H0NC03172,Murphy,Gregory,,Rep.,MD,H,NC,03,,,,,,,,Contribution
SB23,C00430397,88906502,,,CCM,August Pfluger for Congress,,,,,,PO Box 3530,,San Angelo,TX,76902,G2024,,2024-07-22,1000.00,0.00,Contribution,011,C00719294,August Pfluger for Congress,H0TX11230,Pfluger,August,,Rep.,II,H,TX,11,,,,,,,,Contribution
SB23,C00430397,88906503,,,CCM,Pete Sessions for Congress,,,,,,PO Box 7754,,Waco,TX,767147754,G2024,,2024-07-22,1000.00,0.00,Contribution,011,C00303305,Pete Sessions for Congress,H2TX03126,Sessions,Pete,,Rep.,,H,TX,17,,,,,,,,Contribution
SB23,C00430397,88906504,,,CCM,Jason Smith for Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,P2024,,2024-07-22,1500.00,0.00,Contribution,011,C00541862,Jason Smith for Congress,H4MO08162,Smith,Jason,,Rep.,,H,MO,08,,,,,,,,Contribution
