form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00246421,SB22.4699,,,CCM,ALSOBROOKS VICTORY FUND,,,,,,1101 MERCANTILE LN,STE 100,UPPER MARLBORO,MD,20774,G2024,,2024-07-30,1000.00,,,011,C00859553,ALSOBROOKS VICTORY FUND,,,,,,,S,MD,,,,,,,,,
SB22,C00246421,SB22.4695,,,CCM,BARRAGAN FOR CONGRESS,,,,,,1840 SOUTH GAFFEY STREET #421,,SAN PEDRO,CA,90731,G2024,,2024-07-19,1000.00,,,011,C00577353,BARRAGAN FOR CONGRESS,,,,,,,H,CA,44,,,,,,,,
SB22,C00246421,SB22.4705,,,COM,BETTY FOR PHOENIX CITY COUNCIL,,,,,,5633 W COLLIDGE ST,,PHOENIX,AZ,85031,G2024,,2024-08-15,500.00,,,011,,,,,,,,,,,,,,,,,,,
SB22,C00246421,SB22.4728,,,CCM,BLUE WAVE POL PARTNERS,,,,,,122 C STREET NW,STE 360,WASHINGTON,DC,20001,G2024,,2024-09-25,1000.00,,,011,,,,,,,,,H,NC,12,,,,,,,,
SB22,C00246421,SB22.4693,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,G2024,,2024-07-19,1000.00,,,011,C00607416,BRIAN FITZPATRICK FOR ALL OF US,,,,,,,H,PA,01,,,,,,,,
SB22,C00246421,SB22.4687,,,CCM,CARSON FOR CONGRESS,,,,,,10537 S MAY ST,,CHICAGO,IL,60643,G2024,,2024-07-12,2500.00,,,011,C00610675,CARSON FOR CONGRESS,,,,,,,H,IN,07,,,,,,,,
SB22,C00246421,SB22.4709,,,CCM,CASEY KEYSTONE VICTORY FUND,,,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,G2024,,2024-09-19,2500.00,,,011,C00545830,CASEY KEYSTONE VICTORY FUND,,,,,,,S,PA,00,,,,,,,,
SB22,C00246421,SB22.4694,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO BOX 16210,,PITTSBURGH,PA,15242,G2024,,2024-07-19,1500.00,,,011,C00787648,CHRIS DELUZIO FOR CONGRESS,,,,,,,H,PA,17,,,,,,,,
SB22,C00246421,SB22.4719,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO BOX 16210,,PITTSBURGH,PA,15242,G2024,,2024-09-24,1000.00,,,011,C00787648,CHRIS DELUZIO FOR CONGRESS,,,,,,,H,PA,17,,,,,,,,
SB22,C00246421,SB22.4717,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO BOX 313,,MANCHESTER,NH,03105,G2024,,2024-09-20,1000.00,,,011,C00660464,CHRIS PAPPAS FOR CONGRESS,,,,,,,H,NH,01,,,,,,,,
