form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00448696,BA18468DA99014D63A81,,,ORG,ALLEGIANCE DIRECT LLC,,,,,,421 E E ST,,PURCELLVILLE,VA,201323320,,,2023-09-14,4500.00,,DIRECT MAIL FUNDRAISING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B9337F0E88D1049E08A5,,,ORG,AMERICAN CAGING INC.,,,,,,4850 WRIGHT RD,STE 168,STAFFORD,TX,774774121,,,2023-09-06,1112.51,,PAC CAGING AND ESCROW,,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,BF85F2A0236874F04BC0,,,ORG,AMERICAN EXPRESS CARD,,,,,,PO BOX 650448,,DALLAS,TX,752650448,,,2023-09-06,465.15,,SEE MEMO,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,BF80AF05370D54E4D805,BF85F2A0236874F04BC0,SB21B,ORG,GOOGLE INC.,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,,,2023-09-06,167.90,,PAC ONLINE SERVICE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,BF841F12B308A4458961,BF85F2A0236874F04BC0,SB21B,ORG,STAMPS.COM,,,,,,12959 CORAL TREE PL,,LOS ANGELES,CA,900667020,,,2023-09-06,39.99,,PAC POSTAGE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,B2B5BDE0E67FA49D8BC8,BF85F2A0236874F04BC0,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,381165070,,,2023-09-06,235.76,,PAC SHIPPING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,BAB6F0D15530841368C3,,,ORG,AMERICAN EXPRESS CARD,,,,,,PO BOX 650448,,DALLAS,TX,752650448,,,2023-09-13,1732.64,,SEE MEMO,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B91879808A866416AB3A,BAB6F0D15530841368C3,SB21B,ORG,GRASSHOPPER,,,,,,320 SUMMER ST,,BOSTON,MA,022101701,,,2023-09-13,51.24,,PAC TELEPHONE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,B50414C5BBF7B4D8F9E9,BAB6F0D15530841368C3,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,381165070,,,2023-09-13,109.16,,PAC SHIPPING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,BC542503E21544A84B26,BAB6F0D15530841368C3,SB21B,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,223143109,,,2023-09-13,796.66,,PAC EMAIL MANAGEMENT,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,BB218754CD92D45DE93A,BAB6F0D15530841368C3,SB21B,ORG,CLOUDFLARE,,,,,,665 3RD ST,STE 207,SAN FRANCISCO,CA,941071985,,,2023-09-13,31.80,,PAC ONLINE SERVICE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,B6B85296BA3C24195963,BAB6F0D15530841368C3,SB21B,ORG,48 HOUR PRINT,,,,,,33 FARNSWORTH ST,FL 2,BOSTON,MA,022101289,,,2023-09-13,743.78,,PAC PRINTING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,BCD38F872F70D4230915,,,ORG,AMERICAN EXPRESS CARD,,,,,,PO BOX 650448,,DALLAS,TX,752650448,,,2023-09-19,140.42,,SEE MEMO,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B3356DA26664844C8B4E,BCD38F872F70D4230915,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,381165070,,,2023-09-19,140.42,,PAC SHIPPING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,B8DE9C820FC3D40BB8D4,,,ORG,AMERICAN EXPRESS CARD,,,,,,PO BOX 650448,,DALLAS,TX,752650448,,,2023-09-27,346.44,,SEE MEMO,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B622A0525F0B84B05992,B8DE9C820FC3D40BB8D4,SB21B,ORG,WHITE PAGES,,,,,,1301 5TH AVE,STE 1600,SEATTLE,WA,981012625,,,2023-09-27,29.95,,PAC ONLINE SERVICE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,BE655F5155F3541A58C6,B8DE9C820FC3D40BB8D4,SB21B,ORG,SLACK,,,,,,360 CLEMENTINA ST,,SAN FRANCISCO,CA,941034135,,,2023-09-27,61.25,,PAC ONLINE SERVICE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,B56BE5ECE5D4C49CAA41,B8DE9C820FC3D40BB8D4,SB21B,ORG,EFAX,,,,,,6922 HOLLYWOOD BLVD,STE 800,LOS ANGELES,CA,900286154,,,2023-09-27,56.97,,PAC FAX SERVICE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,B0FC69B5A0F514F83AB9,B8DE9C820FC3D40BB8D4,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,381165070,,,2023-09-27,198.27,,PAC SHIPPING,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00448696,B7EB71D814A9E477AB92,,,ORG,BOLD COLORS GROUP LLC,,,,,,6965 EL CAMINO REAL,STE 105,CARLSBAD,CA,920094101,,,2023-09-07,11538.00,,PAC FUNDRAISING SERVICES,,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,BE87714BFA9C04118B2A,,,ORG,CAPITAL BANK OF MARYLAND,,,,,,2275 RESEARCH BLVD,STE 600,ROCKVILLE,MD,208506238,,,2023-09-08,701.06,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,BC39946C54EE24F55B88,,,ORG,CAPITAL ONE,,,,,,11697 WESTHEIMER RD,,HOUSTON,TX,770776709,,,2023-09-08,29.95,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,BA31D175FC4594678AE3,,,ORG,CAPITAL ONE,,,,,,11697 WESTHEIMER RD,,HOUSTON,TX,770776709,,,2023-09-15,25.00,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B65CA364F40D74A11BA5,,,ORG,CONCEPT 278,,,,,,105 CHATHAM WALK LN,UNIT 401,CARY,NC,275117729,,,2023-09-01,4000.00,,PAC STRATEGY CONSULTING,,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,BB236CA64B2564EC99F3,,,ORG,INKLING COMMUNICATIONS LLC,,,,,,2812 CAMERON RD,,FALLS CHURCH,VA,220422047,,,2023-09-01,2000.00,,PAC COMMUNICATIONS CONSULTING,,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B564BF6E0A3E4498B97E,,,ORG,PAYPAL,,,,,,PO BOX 45950,,OMAHA,NE,681450950,,,2023-09-30,441.49,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B088C404B124B4333A6D,,,ORG,PROFESSIONAL DATA SERVICES INC.,,,,,,824 S MILLEDGE AVE,STE 101,ATHENS,GA,306051332,,,2023-09-20,4055.00,,PAC COMPLIANCE CONSULTING,,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B689065D2D58149CA9E9,,,PAC,SENATE CONSERVATIVES FUND,,,,,,300 INDEPENDENCE AVE SE,,WASHINGTON,DC,200031021,,,2023-09-06,-1539.70,,ADJUSTMENT FOR DONATION PROCESSING,001,C00448696,SENATE CONSERVATIVES FUND,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B99A36DBE6A0848B5A46,,,PAC,SENATE CONSERVATIVES FUND,,,,,,300 INDEPENDENCE AVE SE,,WASHINGTON,DC,200031021,,,2023-09-13,-224.10,,ADJUSTMENT FOR DONATION PROCESSING,001,C00448696,SENATE CONSERVATIVES FUND,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B6C7BA1075E9F4A529A3,,,PAC,SENATE CONSERVATIVES FUND,,,,,,300 INDEPENDENCE AVE SE,,WASHINGTON,DC,200031021,,,2023-09-19,-396.40,,ADJUSTMENT FOR DONATION PROCESSING,001,C00448696,SENATE CONSERVATIVES FUND,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B083A5D0927B749EC887,,,PAC,SENATE CONSERVATIVES FUND,,,,,,300 INDEPENDENCE AVE SE,,WASHINGTON,DC,200031021,,,2023-09-27,-677.10,,ADJUSTMENT FOR DONATION PROCESSING,001,C00448696,SENATE CONSERVATIVES FUND,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B648715CD44064DDE81F,,,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,941102043,,,2023-09-30,1812.31,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,B86898BAD1BF1415BB3C,,,ORG,VOUGHT STRATEGIES LLC,,,,,,3917 13TH ST S,,ARLINGTON,VA,222044229,,,2023-09-01,10000.00,,PAC STRATEGY CONSULTING,,,,,,,,,,,,,,,,,,,,,
SB21B,C00448696,BF82184A14EF74813912,,,PAC,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,222191891,,,2023-09-30,29.06,,PAC CC TRANSACTION FEES,001,C00694323,WINRED,,,,,,,,,,,,,,,,,,
SB21B,C00448696,BA775F570BDFA4BB1B9C,,,ORG,ZEALOUS LLC,,,,,,PO BOX 10219,,JACKSON,WY,830020219,,,2023-09-08,4399.00,,PAC DIGITAL CONSULTING,,,,,,,,,,,,,,,,,,,,,
