form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,20256141,,,COM,In This Together PAC,,,,,,PO Box 5822,,Louisville,KY,40255,,,2024-07-09,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20256178,,,COM,Harris-Dawson for City Council 2015 Officeholder,,,,,,777 S. Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2024-07-10,900.00,0.00,Non-Federal Contribution,011,,,,Harris-Dawson,Marqueece,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20256182,,,COM,Andrew for New York,,,,,,335 Madison Avenue,9th Floor,New York,NY,10017,,,2024-07-10,1000.00,0.00,Non-Federal Contribution,011,,,,Gounardes,Andrew,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20256183,,,PTY,New York State Democratic Assembly Campaign Comm,,,,,,107 Washington Avenue,Suite 1LL,Albany,NY,12210,,,2024-07-10,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20256184,,,ORG,Defenders of Liberty,,,,,,545 East Town Street,,Columbus,OH,43215,,,2024-07-10,100000.00,0.00,Non-Federal Contribution,012,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20256210,,,COM,DougPAC,,,,,,4657 Forest Valley Drive,,St. Louis,MO,63128,,,2024-07-10,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20261905,,,COM,Friends of Hearcel F. Craig,,,,,,1480 Dublin Road,,Columbus,OH,43215,,,2024-07-10,1000.00,0.00,Non-Federal Contribution,011,,,,Craig,Hearcel,F.,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20263727,,,ORG,Building Bridges PAC,,,,,,PO Box 12056,,Lansing,MI,48901,,,2024-07-10,50000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20264759,,,COM,Neighbors for Jamie Long,,,,,,3109 West 50th Street,#321,Minneapolis,MN,55410,,,2024-07-10,500.00,0.00,Non-Federal Contribution,011,,,,Long,Jamie,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20264761,,,COM,Berg for MN,,,,,,PO Box 1851,,Burnsville,MN,55337,,,2024-07-10,500.00,0.00,Non-Federal Contribution,011,,,,Berg,Kaela,,,,,,,,,,,,,,Non-Federal Contribution
