form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00278101,SB21B.10488,,,ORG,PNC Bank,,,,,,P.O. Box 609,,Pittsburgh,PA,15230,,,2023-06-01,181.15,,Bank service charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10489,,,ORG,PNC Bank,,,,,,P.O. Box 609,,Pittsburgh,PA,15230,,,2023-06-02,25.00,,Bank service charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10490,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-01,4.60,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10491,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-05,0.70,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10492,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-07,4.60,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10493,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-12,1.30,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10494,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-13,0.42,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10495,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-14,11.91,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10496,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-15,3.30,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10497,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-20,7.90,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10498,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-21,4.30,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10499,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-22,3.10,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10500,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-26,4.30,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10501,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-27,0.50,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10502,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-28,4.11,,Processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00278101,SB21B.10503,,,ORG,Stripe Company,,,,,,510 Townsend Street,,San Francisco,CA,94103,,,2023-06-29,1.30,,Processing fees,001,,,,,,,,,,,,,,,,,,,
