form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00194647,27424178,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-07-10,25.34,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27428410,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-07-17,39.05,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27434640,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-07-24,11.13,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27456949,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-07-31,24.38,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27468706,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-08-07,20.40,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27471456,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-08-15,21.69,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27475929,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-08-21,5.23,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27488133,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-08-28,4.05,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27493459,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-09-04,3.82,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27501135,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-09-12,24.80,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27505961,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-09-18,36.93,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27525590,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-09-25,35.41,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
