form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00439265,SB29.5101,,,CCM,Campaign to Elect James Hoops,,,,,,195 Old Creek Drive,,Napoleon,OH,43545,G2024,,2024-10-23,500.00,,Contribution,011,,Campaign to Elect James Hoops,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5115,,,CCM,Citizens for Gavarone,,,,,,PO Box 1036,,Perrysburg,OH,43551,G2024,,2024-10-23,500.00,,Contribution,011,,Citizens for Gavarone,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5117,,,CCM,Citizens for McColley,,,,,,15 Lemans Drive,,Napoleon,OH,43545,G2024,,2024-10-23,1500.00,,Contribution,011,,Citizens for McColley,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5098,,,CCM,Citizens for Troy,,,,,,7690 Thorntail Court,,Concord Township,OH,44077,G2024,,2024-10-23,500.00,,Contribution,011,,Citizens for Troy,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5100,,,CCM,Citizens to Elect Allison Russo,,,,,,545 E. Town Street,,Columbus,OH,43215,G2024,,2024-10-23,1000.00,,Contribution,011,,Citizens to Elect Allison Russo,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5104,,,CCM,Committee to Elect Rodney Creech,,,,,,5062 Bantas Creek Road,,West Alexandria,OH,45381,G2024,,2024-10-23,500.00,,Contribution,011,,Committee to Elect Rodney Creech,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5112,,,CCM,Friends for Allen Landis,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-10-23,500.00,,Contribution,011,,Friends for Allen Landis,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5102,,,CCM,Friends of Andrea White,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-10-23,500.00,,Contribution,011,,Friends of Andrea White,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5099,,,CCM,Friends of Bride Rose Sweeney,,,,,,23993 Fairlawn Drive,,North Olmstead,OH,44070,G2024,,2024-10-23,750.00,,Contribution,011,,Friends of Bride Rose Sweeney,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5108,,,CCM,Friends of Hicks-Hudson,,,,,,2633 Robinwood Ave,,Toledo,OH,43610,G2024,,2024-10-23,500.00,,Contribution,011,,Friends of Hicks-Hudson,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5109,,,CCM,Friends of Nickie J Antonio,,,,,,1305 Belle Avenue,,Lakewood,OH,44107,G2024,,2024-10-23,1000.00,,Contribution,011,,Friends of Nickie J Antonio,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5116,,,CCM,Friends of Susan Manchester,,,,,,29566 State Route 385,,Lakeview,OH,43331,G2024,,2024-10-23,1000.00,,Contribution,011,,Friends of Susan Manchester,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5131,,,ORG,Harland Clarke,,,,,,15955 La Cantera Parkway,,San Antonio,TX,78256,,,2024-10-23,501.05,,Checks Order,001,,,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5136,,,ORG,Harland Clarke,,,,,,15955 La Cantera Parkway,,San Antonio,TX,78256,,,2024-11-06,331.33,,Replacement Checks Order,001,,,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5096,,,CCM,Jones for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-10-23,500.00,,Contribution,011,,Jones for Ohio,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5106,,,CCM,Klopfenstein for Ohio,,,,,,2693 Road 87,,Haviland,OH,45851,G2024,,2024-10-23,500.00,,Contribution,011,,Klopfenstein for Ohio,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5118,,,CCM,Matt Huffman for Ohio,,,,,,540 West Market,,Lima,OH,45801,G2024,,2024-10-23,2000.00,,Contribution,011,,Matt Huffman for Ohio,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5103,,,CCM,Peterson for Good Government,,,,,,5564 Grassy Branch Road,,Sabina,OH,45169,G2024,,2024-10-23,500.00,,Contribution,011,,Peterson for Good Government,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5107,,,CCM,Stephens for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-10-23,1000.00,,Contribution,011,,Stephens for Ohio,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5114,,,CCM,Tim Schaffer for Ohio Senate,,,,,,1173 Stone Run Court,,Lancaster,OH,43130,G2024,,2024-10-23,500.00,,Contribution,011,,Tim Schaffer for Ohio Senate,,,,,,,,,,,,,,,,,
SB29,C00439265,SB29.5110,,,CCM,Wilkin for Ohio,,,,,,4151 E. Danville Road,PO Box 384,Hillsboro,OH,45133,G2024,,2024-10-23,500.00,,Contribution,011,,Wilkin for Ohio,,,,,,,,,,,,,,,,,
