form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00413955,SB23.5332,,,PAC,ACROSS THE AISLE PAC,,,,,,611 PENNSYLVANIA AVENUE SE,SUITE 143,WASHINGTON,DC,20003,,,2023-03-09,2500.00,,2023 Contributions,011,C00696591,ACROSS THE AISLE PAC,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5487,,,PAC,ACROSS THE AISLE PAC,,,,,,611 PENNSYLVANIA AVENUE SE,SUITE 143,WASHINGTON,DC,20003,,,2023-06-08,2500.00,,2023 Contribution,011,C00696591,ACROSS THE AISLE PAC,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5333,,,CCM,BERA FOR CONGRESS,,,,,,PO BOX 582496,,ELK GROVE,CA,95758,P2024,,2023-03-09,2500.00,,2023 Contribution,011,C00461061,BERA FOR CONGRESS,H0CA03078,BERA,AMERISH,,,,H,CA,06,,,,,,,,
SB23,C00413955,SB23.5377,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,PO BOX 630167,,IRVING,TX,75063,P2024,,2023-03-09,1000.00,,2023 Contribution,011,C00714865,BETH VAN DUYNE FOR CONGRESS,H0TX24209,VAN DUYNE,ELIZABETH ANN,Ann,,,H,TX,24,,,,,,,,
SB23,C00413955,SB23.5378,,,CCM,BLAKE MOORE FOR CONGRESS,,,,,,358 SOUTH 700 E,B505,SALT LAKE CITY,UT,84102,P2024,,2023-03-09,5000.00,,2023 Contribution,011,C00738872,BLAKE MOORE FOR CONGRESS,H0UT01205,MOORE,BLAKE,,,,H,UT,01,,,,,,,,
SB23,C00413955,SB23.5491,,,CCM,BLUMENAUER FOR CONGRESS,,,,,,1631 NE BROADWAY,#343,PORTLAND,OR,97232,P2024,,2023-06-08,1000.00,,2023 Contribution,011,C00307314,BLUMENAUER FOR CONGRESS,H6OR03064,BLUMENAUER,EARL,,,,H,OR,03,,,,,,,,
SB23,C00413955,SB23.5492,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,P2024,,2023-06-08,2500.00,,2023 Contribution,011,C00431056,BOB CASEY FOR SENATE INC,,CASEY,BOB,,,,S,PA,00,,,,,,,,
SB23,C00413955,SB23.5495,,,CCM,BONNIE WATSON COLEMAN FOR CONGRESS,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,P2024,,2023-06-08,1000.00,,2023 Contribution,011,C00558437,BONNIE WATSON COLEMAN FOR CONGRESS,H4NJ12149,COLEMAN,BONNIE WATSON,,,,H,NJ,12,,,,,,,,
SB23,C00413955,SB23.5344,,,CCM,Brian Fitzpatrick for All of Us,,,,,,1200 Trinity Drive,,Alexandria,VA,22314,P2024,,2023-03-09,2500.00,,2023 Contributions,011,C00607416,Brian Fitzpatrick for All of Us,,Fitzpatrick,Brian,,,,H,PA,01,,,,,,,,
SB23,C00413955,SB23.5335,,,CCM,Brian Higgins for Congress,,,,,,"415 New Jersey Ave., SE, #1",,Washington,DC,20003,P2024,,2023-03-09,1000.00,,2023 Conntributions,011,C00401034,Brian Higgins for Congress,H4NY27076,HIGGINS,BRIAN,,,,H,NY,26,,,,,,,,
SB23,C00413955,SB23.5336,,,CCM,Bucshon for Congress,,,,,,"611 Pennsylvania Ave., SE",Suite #396,Washington,DC,20003,P2024,,2023-03-09,5000.00,,2023 Contribution,011,C00468256,Bucshon for Congress,,Bucshon,Larry,D,,,H,IN,08,,,,,,,,
SB23,C00413955,SB23.5381,,,PAC,BUILDING BRIDGES PAC,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,,,2023-03-09,2500.00,,2023 Contribution,011,C00693127,BUILDING BRIDGES PAC,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5498,,,PAC,BUILDING BRIDGES PAC,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,,,2023-06-08,2500.00,,2023 Contribution,011,C00693127,BUILDING BRIDGES PAC,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5338,,,CCM,Castor for Congress,,,,,,"301 W. Platt Street, #385",,Tampa,FL,33606,P2024,,2023-03-09,1000.00,,2023 Contributions,011,C00410761,Castor for Congress,,Castor,Kathy,,,,H,FL,14,,,,,,,,
SB23,C00413955,SB23.5339,,,CCM,Cathy McMorris Rodgers for Congress,,,,,,"410 1st St., SE, Suite 310",,Washington,DC,20003,P2024,,2023-03-09,1000.00,,2023 Contributions,011,C00390476,Cathy McMorris Rodgers for Congress,,McMorris,Cathy,,,,H,WA,05,,,,,,,,
SB23,C00413955,SB23.5499,,,CCM,CONTINUING AMERICA'S STRENGTH AND SECURITY PAC,,,,,,PO BOX 80505,,BATON ROUGE,LA,70898,,,2023-06-08,5000.00,,2023 Contribution,011,C00480228,CONTINUING AMERICA'S STRENGTH AND SECURITY PAC,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5500,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,PO BOX 421349,,KISSIMMEE,FL,34742,P2024,,2023-06-08,1000.00,,2023 Contribution,011,C00581074,DARREN SOTO FOR CONGRESS,H6FL09179,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00413955,SB23.5340,,,PAC,DEFEND OUR CONSERVATIVE SENATE PAC (DOC'S PAC),,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,,,2023-03-09,2500.00,,2023 Contribution,011,C00632323,DEFEND OUR CONSERVATIVE SENATE PAC (DOC'S PAC),,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5341,,,CCM,DELBENE FOR CONGRESS,,,,,,PO BOX 477,,KIRKLAND,WA,98083,P2024,,2023-03-09,2500.00,,2023 Contribution,011,C00459099,DELBENE FOR CONGRESS,H0WA08046,DELBENE,SUZAN K,,,,H,WA,01,,,,,,,,
SB23,C00413955,SB23.5507,,,PAC,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,P2024,,2023-06-08,1000.00,,2023 Contribution,011,,,H6NE02125,BACON,DONALD J,,,,H,NE,02,,,,,,,,
SB23,C00413955,SB23.5509,,,CCM,Dr. Kim Schrier for Congress,,,,,,P.O. Box 2728,,Issaquah,WA,98027,P2024,,2023-06-08,2500.00,,2023 Contribution,011,C00652628,Dr. Kim Schrier for Congress,H8WA08189,SCHRIER,KIM DR.,,,,H,WA,08,,,,,,,,
SB23,C00413955,SB23.5343,,,CCM,Dr. Raul Ruiz for Congress,,,,,,P.O. Box 15096,,Washington,DC,20003,P2024,,2023-03-09,2500.00,,2023 Contributions,011,C00502575,Dr. Raul Ruiz for Congress,,Ruiz,Raul,,,,H,CA,36,,,,,,,,
SB23,C00413955,SB23.5483,,,CCM,"Drew Ferguson for Congress, Inc.",,,,,,"410 1st Street, SE, Suite 310",,Washington,DC,20003,P2024,,2023-03-09,1500.00,,2023 Contributions,011,C00607838,"Drew Ferguson for Congress, Inc.",,Ferguson,Drew,,,,H,GA,03,,,,,,,,
SB23,C00413955,SB23.5342,,,CCM,DR JOHN JOYCE FOR CONGRESS,,,,,,1002 LOGAN BLVD,STE 114 #237,ALTOONA,PA,16602,P2024,,2023-03-09,2500.00,,2023 Contribution,011,C00674259,DR JOHN JOYCE FOR CONGRESS,H8PA13125,JOYCE,JOHN,,,,H,PA,13,,,,,,,,
SB23,C00413955,SB23.5385,,,CCM,EMMER FOR CONGRESS,,,,,,PO BOX 279,,ELK RIVER,MN,55330,P2024,,2023-03-22,1000.00,,2023 Contribution,011,C00545749,EMMER FOR CONGRESS,H4MN06087,EMMER,THOMAS EARL JR.,E,,,H,MN,06,,,,,,,,
SB23,C00413955,SB23.5488,,,CAN,,ESHOO,ANNA G,,,,"555 CAPITOL MALL, SUITE 400",,SACRAMENTO,CA,95814,P2024,,2023-06-08,2500.00,,2023 Contribution,011,,,H8CA12098,ESHOO,ANNA G,,,,H,CA,16,,,,,,,,
SB23,C00413955,SB23.5510,,,PAC,Evergreen PAC,,,,,,"'499 South Capitol Street, SW",Suite 420,Washington,DC,20003,,,2023-06-08,2500.00,,2023 Contribution,011,C00576090,Evergreen PAC,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5348,,,CCM,FRIENDS OF DAN KILDEE,,,,,,P.O. BOX 248,,FLINT,MI,48501,P2024,,2023-03-09,2500.00,,2023 Contributions,011,C00499947,FRIENDS OF DAN KILDEE,H2MI05119,KILDEE,DANIEL T,,,,H,MI,08,,,,,,,,
SB23,C00413955,SB23.5345,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,P2024,,2023-03-09,2500.00,,2023 Contribution,011,C00436386,FRIENDS OF JOHN BARRASSO,S6WY00068,BARRASSO,JOHN A,,,,S,WY,00,,,,,,,,
SB23,C00413955,SB23.5347,,,CCM,FRIENDS OF MCCORMICK,,,,,,PO BOX 134,,SUWANEE,GA,30024,P2024,,2023-03-09,2500.00,,2023 Contribution,011,C00706747,FRIENDS OF MCCORMICK,H0GA07273,MCCORMICK,RICHARD DEAN DR.,,,,H,GA,06,,,,,,,,
SB23,C00413955,SB23.5511,,,CCM,FRIENDS OF NEAL DUNN,,,,,,PO BOX 16088,,PANAMA CITY,FL,32406,P2024,,2023-06-08,2500.00,,2023 Contribution,011,C00582304,FRIENDS OF NEAL DUNN,H6FL02208,DUNN,NEAL PATRICK MD,,,,H,FL,02,,,,,,,,
SB23,C00413955,SB23.5346,,,CCM,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,,,,,,PO BOX 1131,,GREENVILLE,NC,27835,P2024,,2023-03-09,2500.00,,2023 Contribution,011,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,H0NC03172,MURPHY,GREGORY FRANCIS DR.,,,,H,NC,03,,,,,,,,
SB23,C00413955,SB23.5512,,,CCM,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,,,,,,PO BOX 1131,,GREENVILLE,NC,27835,P2024,,2023-06-08,2500.00,,2023 Contribution,011,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,H0NC03172,MURPHY,GREGORY FRANCIS DR.,,,,H,NC,03,,,,,,,,
SB23,C00413955,SB23.5515,,,CCM,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,,,,,,PO BOX 1131,,GREENVILLE,NC,27835,G2024,,2023-06-08,2500.00,,2023 Contributions,011,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,H0NC03172,MURPHY,GREGORY FRANCIS DR.,,,,H,NC,03,,,,,,,,
SB23,C00413955,SB23.5382,,,CCM,GREG STEUBE FOR CONGRESS,,,,,,5317 FRUITVILLE RD,# 102,SARASOTA,FL,34232,P2024,,2023-03-09,1000.00,,2023 Contribution,011,C00671891,GREG STEUBE FOR CONGRESS,H8FL17053,STEUBE,GREG,,,,H,FL,17,,,,,,,,
SB23,C00413955,SB23.5518,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 9639,,BOWLING GREEN,KY,42102,P2024,,2023-06-08,2500.00,,2023 Contribution,011,C00445023,GUTHRIE FOR CONGRESS,H8KY02031,GUTHRIE,S. BRETT HON.,,,,H,KY,02,,,,,,,,
SB23,C00413955,SB23.5349,,,CCM,HEALTHCARE FREEDOM FUND,,,,,,PO BOX 2485,,SPRINGFIELD,VA,22152,,,2023-03-09,5000.00,,2023 Contribution,011,C00528414,HEALTHCARE FREEDOM FUND,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5366,,,CCM,HUDSON FOR CONGRESS,,,,,,PO BOX 5053,,CONCORD,NC,28027,P2024,,2023-03-22,2500.00,,2023 Contibution,011,C00504522,HUDSON FOR CONGRESS,H2NC08185,HUDSON,RICHARD L. JR.,,,,H,NC,10,,,,,,,,
SB23,C00413955,SB23.5350,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,P2024,,2023-03-09,2500.00,,2023 Contribution,011,C00541862,JASON SMITH FOR CONGRESS,H4MO08162,SMITH,JASON T,,,,H,MO,08,,,,,,,,
SB23,C00413955,SB23.5521,,,CCM,JIMMY PANETTA FOR CONGRESS,,,,,,PO BOX 103,,CARMEL VALLEY,CA,93924,P2024,,2023-06-08,2500.00,,2023 Contribution,011,C00592154,JIMMY PANETTA FOR CONGRESS,H6CA20152,PANETTA,JIMMY,,,,H,CA,19,,,,,,,,
SB23,C00413955,SB23.5525,,,CCM,KAINE FOR VIRGINIA,,,,,,1751 POTOMAC GREENS DRIVE,,ALEXANDRIA,VA,22314,P2024,,2023-06-08,2500.00,,2023 Contribution,011,C00495358,KAINE FOR VIRGINIA,S2VA00142,KAINE,TIMOTHY,MICHAEL,,,S,VA,00,,,,,,,,
SB23,C00413955,SB23.5528,,,CCM,"KUSTER FOR CONGRESS, INC",,,,,,PO BOX 1498,,CONCORD,NH,03302,P2024,,2023-06-08,2500.00,,2023 Contribution,011,C00462861,"KUSTER FOR CONGRESS, INC",H0NH02181,KUSTER,ANN MCLANE,,,,H,NH,02,,,,,,,,
SB23,C00413955,SB23.5351,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,P2024,,2023-03-09,2500.00,,2023 Contribution,011,C00575050,LAHOOD FOR CONGRESS,H6IL18088,LAHOOD,DARIN MCKAY,,,,H,IL,16,,,,,,,,
SB23,C00413955,SB23.5529,,,CCM,LISA BLUNT ROCHESTER FOR CONGRESS,,,,,,PO BOX 9767,,WILMINGTON,DE,19809,P2024,,2023-06-08,2500.00,,2023 Contribtution,011,C00590778,LISA BLUNT ROCHESTER FOR CONGRESS,H6DE00206,BLUNT ROCHESTER,LISA,,,,H,DE,00,,,,,,,,
SB23,C00413955,SB23.5530,,,PAC,LONE STAR LEADERSHIP PAC,,,,,,PO BOX 30844,,BETHESDA,MD,20824,,,2023-06-08,5000.00,,2023 Contribution,011,C00415208,LONE STAR LEADERSHIP PAC,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5501,,,CCM,Lou Correa for Congress,,,,,,"3230 Arena Blvd., Ste. 245-416",,Sacramento,CA,92706,P2024,,2023-06-08,2500.00,,2023 Contribution,011,C00578302,Lou Correa for Congress,H6CA46116,CORREA,LOU,,,,H,CA,46,,,,,,,,
SB23,C00413955,SB23.5531,,,CCM,MARK GREEN FOR CONGRESS,,,,,,PO BOX 331046,,NASHVILLE,TN,37203,P2024,,2023-06-08,1000.00,,2023 Contribution,011,C00658385,MARK GREEN FOR CONGRESS,H8TN07076,GREEN,MARK DR.,,,,H,TN,07,,,,,,,,
SB23,C00413955,SB23.5386,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P2024,,2023-03-22,2500.00,,2023 Contribution,011,C00376939,MARSHA FOR SENATE,S8TN00337,BLACKBURN,MARSHA MRS.,,,,S,TN,00,,,,,,,,
SB23,C00413955,SB23.5352,,,CCM,MATSUI FOR CONGRESS,,,,,,PO BOX 1738,,SACRAMENTO,CA,95812,P2024,,2023-03-09,1000.00,,2023 Contribution,011,C00409219,MATSUI FOR CONGRESS,H6CA05195,MATSUI,DORIS,,,,H,CA,07,,,,,,,,
SB23,C00413955,SB23.5484,,,CCM,Michael Burgess for Congress,,,,,,P.O. Box 40223,,Washington,DC,20016,P2024,,2023-03-22,2500.00,,2023 Contribution,011,C00372532,Michael Burgess for Congress,H2TX26093,Burgess,Dr. Michael,C,,,H,TX,26,,,,,,,,
SB23,C00413955,SB23.5353,,,CCM,MIKE KELLY FOR CONGRESS,,,,,,PO BOX 476,,LYNDORA,PA,16045,P2024,,2023-03-09,2500.00,,2023 Contribution,011,C00474189,MIKE KELLY FOR CONGRESS,H4PA03117,KELLY,MIKE,,,,H,PA,16,,,,,,,,
SB23,C00413955,SB23.5533,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,5445 MADISON AVENUE,,SACRAMENTO,CA,95841,P2024,,2023-06-08,2500.00,,2023 Contribution,011,C00326363,MIKE THOMPSON FOR CONGRESS,H8CA01109,THOMPSON,MIKE MR.,,,,H,CA,04,,,,,,,,
SB23,C00413955,SB23.5354,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO BOX 33,,OTTUMWA,IA,52501,P2024,,2023-03-09,5000.00,,2023 Contribution,011,C00558825,MILLER-MEEKS FOR CONGRESS,H8IA02043,MILLER-MEEKS,MARIANNETTE,JANE,,,H,IA,01,,,,,,,,
SB23,C00413955,SB23.5536,,,CCM,MORGAN GRIFFITH FOR CONGRESS,,,,,,PO BOX 361,,CHRISTIANSBURG,VA,24068,P2024,,2023-06-08,1000.00,,2023 Contribution,011,C00477240,MORGAN GRIFFITH FOR CONGRESS,H0VA09055,GRIFFITH,H MORGAN,,,,H,VA,09,,,,,,,,
SB23,C00413955,SB23.5538,,,CCM,PAUL TONKO FOR CONGRESS,,,,,,911 CENTRAL AVENUE,# 221,ALBANY,NY,12206,P2024,,2023-06-08,2500.00,,2023 Contriibution,011,C00450049,PAUL TONKO FOR CONGRESS,H8NY21203,TONKO,PAUL DAVID,,,,H,NY,20,,,,,,,,
SB23,C00413955,SB23.5356,,,PAC,Republican Governance Group/Tuesday Group PAC,,,,,,"124 16th Street, SE",,Washington,DC,20003,,,2023-03-09,2500.00,,2023 Contribution,011,C00433060,Republican Governance Group/Tuesday Group PAC,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5539,,,PAC,Republican Governance Group/Tuesday Group PAC,,,,,,"124 16th Street, SE",,Washington,DC,20003,,,2023-06-08,2500.00,,2023 Contribution,011,C00433060,Republican Governance Group/Tuesday Group PAC,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5355,,,PAC,REPUBLICAN MAINSTREET PARTNER,,,,,,14736 Bell Tower Road,,Woodbridge,VA,22193,,,2023-03-09,2500.00,,2023 Contribution,011,C00165159,REPUBLICAN MAINSTREET PARTNER,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5540,,,PAC,REPUBLICAN MAINSTREET PARTNER,,,,,,14736 Bell Tower Road,,Woodbridge,VA,22193,,,2023-06-08,2500.00,,2023 Contribution,011,C00165159,REPUBLICAN MAINSTREET PARTNER,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5358,,,CCM,RON ESTES FOR CONGRESS,,,,,,PO BOX 782952,,WICHITA,KS,67278,P2024,,2023-03-09,2500.00,,2023 Contribution,011,C00632067,RON ESTES FOR CONGRESS,H8KS04112,ESTES,RON,,,,H,KS,04,,,,,,,,
SB23,C00413955,SB23.5541,,,COM,SCALISE LEADERSHIP FUND,,,,,,320 FIRST ST SE,,WASHINGTON,DC,20003,,,2023-06-08,1000.00,,2023 Contribution,011,C00568162,SCALISE LEADERSHIP FUND,,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5580,,,CCM,STAND WITH SANCHEZ,,,,,,PO BOX 4006,,WHITTIER,CA,90607,P2024,,2023-06-08,1000.00,,2023 Donation,011,C00384057,STAND WITH SANCHEZ,H2CA39078,SANCHEZ,LINDA,,,,H,CA,38,,,,,,,,
SB23,C00413955,SB23.5546,,,CCM,SUSAN WILD FOR CONGRESS,,,,,,1636 N CEDAR CREST BLVD,#183,ALLENTOWN,PA,18104,P2024,,2023-06-08,1000.00,,2023 Contribution,011,C00658567,SUSAN WILD FOR CONGRESS,H8PA15229,WILD,SUSAN,,,,H,PA,07,,,,,,,,
SB23,C00413955,SB23.5548,,,CCM,TERRI SEWELL FOR CONGRESS,,,,,,PO BOX 1964,,BIRMINGHAM,AL,35201,P2024,,2023-06-15,2500.00,,2023 Contribution,011,C00458976,TERRI SEWELL FOR CONGRESS,H0AL07086,SEWELL,TERRI A.,,,,H,AL,07,,,,,,,,
SB23,C00413955,SB23.5360,,,CCM,TONY CARDENAS FOR CONGRESS,,,,,,PO BOX 15320,,WASHINGTON,DC,20003,P2024,,2023-03-09,2500.00,,2023 Contribution,011,C00498873,TONY CARDENAS FOR CONGRESS,H2CA28113,CARDENAS,TONY,,,,H,CA,29,,,,,,,,
SB23,C00413955,SB23.5361,,,CCM,VERN BUCHANAN FOR CONGRESS,,,,,,P. O. BOX 48928,,SARASOTA,FL,34230,P2024,,2023-03-09,2500.00,,2023 Contribution,011,C00412759,VERN BUCHANAN FOR CONGRESS,H6FL13148,BUCHANAN,VERNON,,,,H,FL,16,,,,,,,,
SB23,C00413955,SB23.5363,,,PAC,VIEW PAC (Value in Electing Women Political Action Committee),,,,,,3106 Russell Road,,Alexandria,VA,22305,,,2023-03-09,2500.00,,2023 Donation,011,C00327189,VIEW PAC (Value in Electing Women Political Action Committee),,,,,,,,,,,,,,,,,
SB23,C00413955,SB23.5547,,,PAC,VIEW PAC (Value in Electing Women Political Action Committee),,,,,,3106 Russell Road,,Alexandria,VA,22305,,,2023-06-08,2500.00,,2023 Contribution,011,C00327189,VIEW PAC (Value in Electing Women Political Action Committee),,,,,,,,,,,,,,,,,
