form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00082792,49748840,,,COM,Jesse Gabriel for Assembly 2024,,,,,,"1414 K St, STE 250",,Sacramento,CA,95816,,,2024-01-03,-1500.00,0.00,Void - Original Check Dated 12/4/2023,011,,,,Gabriel,Jesse,,CA Hon.,,,,,,,,,,,,Void - Original Check Dated 12/4/2023
SB29,C00082792,49765370,,,COM,Julie Emerson Campaign Committee,,,,,,PO Box 1139,,Carencro,LA,70520,,,2024-01-18,-500.00,0.00,Void -Original Check Dated 9/6/2023,011,,,,Emerson,Julie,,LA Rep.,,,,,,,,,,,,Void -Original Check Dated 9/6/2023
SB29,C00082792,49765372,,,COM,Jay  Luneau for Senate,,,,,,"1239 Jackson Street, Suite 101",,Alexandria,LA,71301,,,2024-01-18,-1000.00,0.00,Void -Original Check Dated 9/6/2023,011,,,,Luneau,Jay,,LA Sen.,,,,,,,,,,,,Void -Original Check Dated 9/6/2023
SB29,C00082792,49765374,,,COM,Stephanie Klick Campaign Committee,,,,,,PO Box 7592,,Fort Worth,TX,76111,,,2024-01-18,-2000.00,0.00,Void - Original Check Dated 9/18/2023,011,,,,Klick,Stephanie,,TX Rep.,,,,,,,,,,,,Void - Original Check Dated 9/18/2023
SB29,C00082792,49765375,,,COM,Lois Kolkhorst Campaign Committee,,,,,,PO Box 2546,,Brenham,TX,77834,,,2024-01-18,-2000.00,0.00,Void - Original Check Dated 9/18/2023,011,,,,Kolkhorst,Lois,,TX Sen.,,,,,,,,,,,,Void - Original Check Dated 9/18/2023
SB29,C00082792,49765376,,,COM,Tan Parker Campaign,,,,,,PO Box 271741,,Flower Mound,TX,75027,,,2024-01-18,-1500.00,0.00,Void - Original Check Dated 9/18/2023,011,,,,Parker,Tan,,TX Sen.,,,,,,,,,,,,Void - Original Check Dated 9/18/2023
SB29,C00082792,49765377,,,COM,Friends & Family of Nabeela Syed,,,,,,PO Box 1128,,Palatine,IL,60078,,,2024-01-18,-500.00,0.00,Void - Original Check Dated 9/6/2023,011,,,,Syed,Nabeela,,IL Rep.,,,,,,,,,,,,Void - Original Check Dated 9/6/2023
SB29,C00082792,49765378,,,COM,Kelly for New Hampshire,,,,,,PO Box 4723,,Manchester,NH,03108,,,2024-01-18,-2000.00,0.00,Void - Original Check Dated 9/11/2023,011,,,,Ayotte,Kelly,,,,,,,,,,,,,,Void - Original Check Dated 9/11/2023
SB29,C00082792,49785176,,,COM,Patrick Ahrens for Assembly 2024,,,,,,1414 K Street Suite 250,,Sacramento,CA,95814,,,2024-01-30,2000.00,0.00,"'All Purpose' - Patrick Ahrens, STATE HOUSE 26th CA",011,,,,Ahrens,Patrick,,,,,,,,,,,,,,"'All Purpose' - Patrick Ahrens, STATE HOUSE 26th CA"
SB29,C00082792,49785177,,,COM,Christopher Cabaldon for Senate 2024,,,,,,2301 L St,,Sacramento,CA,95816,,,2024-01-30,2000.00,0.00,"'All Purpose' -  Christopher Cabaldon, STATE SENATE 3rd CA",011,,,,Cabaldon,Christopher,,,,,,,,,,,,,,"'All Purpose' -  Christopher Cabaldon, STATE SENATE 3rd CA"
SB29,C00082792,49785178,,,COM,Avila Farias for State Assembly 2024,,,,,,1017 L Street PMB 522,,Sacramento,CA,95814,,,2024-01-30,1500.00,0.00,"'All Purpose' -  Anamarie Farias, STATE HOUSE 15th CA",011,,,,Farias,Anamarie,Avila,,,,,,,,,,,,,"'All Purpose' -  Anamarie Farias, STATE HOUSE 15th CA"
SB29,C00082792,49785189,,,COM,Mark Gonzalez for Assembly 2024,,,,,,"1100 O Street, Suite 200",,Sacramento,CA,95814,,,2024-01-30,1500.00,0.00,"'All Purpose' -  Mark Gonzalez, STATE HOUSE 54th CA",011,,,,Gonzalez,Mark,,,,,,,,,,,,,,"'All Purpose' -  Mark Gonzalez, STATE HOUSE 54th CA"
SB29,C00082792,49785660,,,COM,John Harabedian for Assembly 2024,,,,,,"254 N. Lake Avenue, #102",,Pasadena,CA,91101,,,2024-01-30,1500.00,0.00,"'All Purpose' - John Harabedian, STATE HOUSE 41st CA",011,,,,Harabedian,John,,,,,,,,,,,,,,"'All Purpose' - John Harabedian, STATE HOUSE 41st CA"
SB29,C00082792,49785700,,,COM,Rusty Hicks for Assembly 2024,,,,,,1017 L Street PMB 292,,Sacramento,CA,95814,,,2024-01-30,2000.00,0.00,"'All Purpose' - Rusty Hicks, STATE HOUSE 2nd CA",011,,,,Hicks,Rusty,,,,,,,,,,,,,,"'All Purpose' - Rusty Hicks, STATE HOUSE 2nd CA"
SB29,C00082792,49785701,,,COM,Alexandra Macedo for Assembly 2024,,,,,,4202 H Street,,Sacramento,CA,95819,,,2024-01-30,1500.00,0.00,"'All Purpose' - Alexandra Macedo, STATE HOUSE 33rd CA",011,,,,Macedo,Alexandra,,,,,,,,,,,,,,"'All Purpose' - Alexandra Macedo, STATE HOUSE 33rd CA"
SB29,C00082792,49785702,,,COM,Carlos Marquez for Assembly 2024,,,,,,1017 L Street #360,,Sacramento,CA,95814,,,2024-01-30,2000.00,0.00,"'All Purpose' - Carlos Marquez, STATE HOUSE 6th CA",011,,,,Marquez,Carlos,,,,,,,,,,,,,,"'All Purpose' - Carlos Marquez, STATE HOUSE 6th CA"
