form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00687103,SB29.I19526,,,ORG,AMERICANS FOR PROSPERITY,,,,,,1310 N. COURTHOUSE RD.,STE. 700,ARLINGTON,VA,22201,,,2023-02-09,333.63,,"AFP SALARIES, RENT, AND UTILITIES",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19539,,,ORG,AMERICANS FOR PROSPERITY,,,,,,1310 N. COURTHOUSE RD.,STE. 700,ARLINGTON,VA,22201,,,2023-03-22,378100.00,,"AFP SALARIES, RENT, AND UTILITIES",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19608,,,ORG,AMERICANS FOR PROSPERITY,,,,,,1310 N. COURTHOUSE RD.,STE. 700,ARLINGTON,VA,22201,,,2023-05-23,414.68,,NON FEDERAL CANVASSING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I20630,,,ORG,AMERICANS FOR PROSPERITY,,,,,,1310 N. COURTHOUSE RD.,STE. 700,ARLINGTON,VA,22201,,,2023-06-01,2073.13,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I20636,,,ORG,AMERICANS FOR PROSPERITY,,,,,,1310 N. COURTHOUSE RD.,STE. 700,ARLINGTON,VA,22201,,,2023-06-09,414.68,,NON FEDERAL CANVASSING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I20702,,,ORG,AMERICANS FOR PROSPERITY,,,,,,1310 N. COURTHOUSE RD.,STE. 700,ARLINGTON,VA,22201,,,2023-06-29,1599.50,,NON FEDERAL CANVASSING,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I20703,,,ORG,AMERICANS FOR PROSPERITY,,,,,,1310 N. COURTHOUSE RD.,STE. 700,ARLINGTON,VA,22201,,,2023-06-29,150000.00,,"AFP SALARIES, RENT, AND UTILITIES",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19515,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-01-18,1500.00,,CAGING & SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19517,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-01-25,1000.00,,CAGING & SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19525,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-02-08,1500.00,,CAGING & SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19534,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-03-01,1000.00,,CAGING & SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19535,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-03-10,1500.00,,CAGING & SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19540,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-03-27,1000.00,,CAGING & SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19599,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-04-06,500.00,,CAGING AND DATA ENTRY,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19601,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-04-14,1500.00,,CAGING & SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19604,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-04-27,1000.00,,CAGING & SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19609,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-05-08,1500.00,,CAGING & SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I19610,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-05-31,175.00,,POSTAGE,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I20629,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-06-01,1175.00,,DATA SERVICES,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I20634,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-06-08,1500.00,,CAGING AND DATA ENTRY,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I20642,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-06-15,2705.26,,DATA SERVICES,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00687103,SB29.I20705,,,ORG,CAMPAIGN MAIL & DATA,,,,,,1593 SPRING HILL RD.,,VIENNA,VA,22182,,,2023-06-29,1000.00,,CAGING AND DATA ENTRY,,,,,,,,,,,,,  ,,,,,,,NON-CONTRIBUTION ACCOUNT
