form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00097568,87412590,,,CCM,Valadao For Congress,,,,,,5132 North Palm Avenue,#227,Fresno,CA,93704,P2024,,2023-06-13,1000.00,0.00,Contribution,011,C00499392,Valadao For Congress,H2CA20094,Valadao,David,,Rep.,,H,CA,22,,,,,,,,Contribution
SB23,C00097568,87412591,,,CCM,People For Patty Murray,,,,,,PO Box 3662,,Seattle,WA,98124,P2028,,2023-06-13,1000.00,0.00,Contribution,011,C00257642,People For Patty Murray,S2WA00189,Murray,Patty,,Sen.,,S,WA,,,,,,,,,Contribution
SB23,C00097568,87412592,,,PAC,Common Ground PAC,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,,,2023-06-13,5000.00,0.00,Contribution,011,C00538835,,,,,,,,,,,,,,,,,,Contribution
SB23,C00097568,87412593,,,CCM,Young Kim For Congress,,,,,,PO Box 2186,,Fullerton,CA,92837,P2024,,2023-06-13,1500.00,0.00,Contribution,011,C00665638,Young Kim For Congress,H8CA39240,Kim,Young,,Rep.,,H,CA,40,,,,,,,,Contribution
SB23,C00097568,87412594,,,CCM,Norma Torres For Congress,,,,,,728 W Edna Place,,Covina,CA,91722,P2024,,2023-06-13,2500.00,0.00,Contribution,011,C00557652,Norma Torres For Congress,H4CA35031,Torres,Norma,,Rep.,,H,CA,35,,,,,,,,Contribution
SB23,C00097568,87412595,,,CCM,Kansans For Laturner,,,,,,PO Box 67237,,Topeka,KS,66667,P2024,,2023-06-13,1000.00,0.00,Contribution,011,C00718346,Kansans For Laturner,H0KS02188,LaTurner,Jake,,Rep.,,H,KS,02,,,,,,,,Contribution
SB23,C00097568,87412596,,,CCM,Aaron Bean For Congress,,,,,,2640a Mitcham Drive,,Tallahassee,FL,32308,P2024,,2023-06-13,1000.00,0.00,Contribution,011,C00816983,Aaron Bean For Congress,H2FL04211,Bean,Aaron,,Rep.,,H,FL,04,,,,,,,,Contribution
SB23,C00097568,87412597,,,CCM,Amodei For Nevada,,,,,,503 N Division St,,Carson City,NV,89703,P2024,,2023-06-13,500.00,0.00,Contribution,011,C00496760,Amodei For Nevada,H2NV02395,Amodei,Mark,,Rep.,,H,NV,02,,,,,,,,Contribution
SB23,C00097568,87412598,,,CCM,Amodei For Nevada,,,,,,503 N Division St,,Carson City,NV,89703,G2024,,2023-06-13,500.00,0.00,Contribution,011,C00496760,Amodei For Nevada,H2NV02395,Amodei,Mark,,Rep.,,H,NV,02,,,,,,,,Contribution
SB23,C00097568,87412599,,,CCM,Swalwell For Congress,,,,,,P.O. Box 2847,,Dublin,CA,94568,P2024,,2023-06-13,2500.00,0.00,Contribution,011,C00502294,Swalwell For Congress,H2CA15094,Swalwell,Eric,,Rep.,,H,CA,14,,,,,,,,Contribution
SB23,C00097568,87412600,,,CCM,Jerry Carl For Congress,,,,,,PO Box 852138,,Mobile,AL,36685,P2024,,2023-06-13,1000.00,0.00,Contribution,011,C00697789,Jerry Carl For Congress,H0AL01055,Carl,Jerry,L.,Rep.,Jr.,H,AL,01,,,,,,,,Contribution
SB23,C00097568,87412601,,,CCM,Friends For Gregory Meeks,,,,,,153-01 Jamaica Avenue,Suite 205,Jamaica,NY,11432,P2024,,2023-06-13,2500.00,0.00,Contribution,011,C00430991,Friends For Gregory Meeks,H8NY06048,Meeks,Gregory,W.,Rep.,,H,NY,05,,,,,,,,Contribution
SB23,C00097568,87412602,,,CCM,Cole For Congress,,,,,,P.O. Box 722256,,Norman,OK,73070,P2024,,2023-06-13,1000.00,0.00,Contribution,011,C00379735,Cole For Congress,H2OK04055,Cole,Tom,,Rep.,,H,OK,04,,,,,,,,Contribution
SB23,C00097568,87412603,,,CCM,Mast For Congress,,,,,,PO Box 3016,,Stuart,FL,34995,P2024,,2023-06-13,1000.00,0.00,Contribution,011,C00632257,Mast For Congress,H6FL18097,Mast,Brian,,Rep.,,H,FL,21,,,,,,,,Contribution
SB23,C00097568,87412604,,,CCM,Citizens For John Rutherford,,,,,,3121 Venture Pl,Ste 1,Jacksonville,FL,322576218,P2024,,2023-06-13,1000.00,0.00,Contribution,011,C00615294,Citizens For John Rutherford,H6FL04105,Rutherford,John,,Rep.,,H,FL,05,,,,,,,,Contribution
SB23,C00097568,87412605,,,CCM,Brandon For Congress Ny22,,,,,,PO Box 3580,,Syracuse,NY,13220,P2024,,2023-06-13,1000.00,0.00,Contribution,011,C00806307,Brandon For Congress Ny22,H2NY22212,Williams,Brandon,,Rep.,,H,NY,22,,,,,,,,Contribution
SB23,C00097568,87412606,,,CCM,"Chuck Fleischmann For Congress Committee, Inc.",,,,,,P.O. Box 11091,,Chattanooga,TN,37401,P2024,,2023-06-13,1000.00,0.00,Contribution,011,C00461822,"Chuck Fleischmann For Congress Committee, Inc.",H0TN03254,Fleischmann,Chuck,,Rep.,,H,TN,03,,,,,,,,Contribution
SB23,C00097568,87412607,,,CCM,Michael Waltz For Congress,,,,,,"1235 Providence Blvd., Ste R",Pmb 502,Deltona,FL,32725,P2024,,2023-06-13,1500.00,0.00,Contribution,011,C00666396,Michael Waltz For Congress,H8FL06148,Waltz,Mike,,Rep.,,H,FL,06,,,,,,,,Contribution
