form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00391979,EB31068,,,COM,Alamo PAC,,,,,,"919 Congress Avenue, Suite 1400",,Austin,TX,78701,,,2024-04-02,5000.00,,Political Contribution: C00387464,011,C00387464,Alamo PAC,,,,,,,,,,,,,,,,,
SB23,C00391979,EB31923,,,CCM,Angie Craig for Congress,,,,,,P.O. Box 22116,,Eagan,MN,55122,G2024,,2024-06-25,1000.00,,Political Contribution: C00575209,011,C00575209,Angie Craig for Congress,,Craig,Angie,,,,H,MN,02,,,,,,,,
SB23,C00391979,EB31882,,,CCM,Ann Wagner for Congress,,,,,,P.O. Box 50,,Ballwin,MO,63022,P2024,,2024-05-01,2500.00,,Political Contribution: C00495846,011,C00495846,Ann Wagner for Congress,,Wagner,Ann,,,,H,MO,02,,,,,,,,
SB23,C00391979,EB31887,,,CCM,Ashley Hinson for Congress,,,,,,P.O. Box 811,,Marion,IA,52302,P2024,,2024-05-01,1000.00,,Political Contribution: C00706267,011,C00706267,Ashley Hinson for Congress,,Hinson,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00391979,EB31917,,,CCM,Ashley Hinson for Congress,,,,,,P.O. Box 811,,Marion,IA,52302,P2024,,2024-06-24,-1000.00,,Voided Check from Prior Period,011,C00706267,Ashley Hinson for Congress,,Hinson,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00391979,EB31918,,,CCM,Ashley Hinson for Congress,,,,,,P.O. Box 811,,Marion,IA,52302,G2024,,2024-06-25,1000.00,,Political Contribution: C00706267,011,C00706267,Ashley Hinson for Congress,,Hinson,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00391979,EB31885,,,CCM,Balderson for Congress,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-05-01,2000.00,,Political Contribution: C00662650,011,C00662650,Balderson for Congress,,Balderson,William Troy,,,,H,OH,12,,,,,,,,
SB23,C00391979,EB31890,,,CCM,Capito for West Virginia,,,,,,P.O. Box 11519,,Charleston,WV,25339,G2026,,2024-05-01,5000.00,,Political Contribution: C00539825,011,C00539825,Capito for West Virginia,,Capito,Shelley Moore,,,,S,WV,,,,,,,,,
SB23,C00391979,EB31893,,,CCM,Casten for Congress,,,,,,P.O. Box 132,,Downers Grove,IL,60515,G2024,,2024-05-01,1000.00,,Political Contribution: C00648493,011,C00648493,Casten for Congress,,Casten,Sean,,,,H,IL,06,,,,,,,,
SB23,C00391979,EB31061,,,CCM,Citizens for Boyle,,,,,,P.O. Box 14310,,Philadelphia,PA,19115,G2024,,2024-04-02,2000.00,,Political Contribution: C00543363,011,C00543363,Citizens for Boyle,,Boyle,Brendan F.,,,,H,PA,02,,,,,,,,
SB23,C00391979,EB31884,,,CCM,Citizens to Elect Rick Larsen,,,,,,P.O. Box 326,,Everett,WA,98206,G2024,,2024-05-01,2000.00,,Political Contribution: C00345546,011,C00345546,Citizens to Elect Rick Larsen,,Larsen,Rick,,,,H,WA,02,,,,,,,,
SB23,C00391979,EB31907,,,CCM,Cleaver for Congress,,,,,,P.O. Box 411872,,Kansas City,MO,64141,P2024,,2024-06-03,5000.00,,Political Contribution: C00395848,011,C00395848,Cleaver for Congress,,Cleaver,Emanuel,,,,H,MO,05,,,,,,,,
SB23,C00391979,EB31069,,,COM,Common Values PAC,,,,,,"901 N. Washington Street, Suite 70",,Alexandria,VA,22314,,,2024-04-02,2000.00,,Political Contribution: C00442368,011,C00442368,Common Values PAC,,,,,,,,,,,,,,,,,
SB23,C00391979,EB31905,,,COM,Crapo Victory Committee,,,,,,"228 S. Washington Street, Suite 11",,Alexandria,VA,22314,,,2024-06-03,1000.00,,Joint Fundraising Committee Contribution,011,C00649574,Crapo Victory Committee,,,,,,,,,,,,,,,,,
SB23,C00391979,XB28EB31905,EB31905,SB23,COM,Mike Crapo for US Senate,,,,,,P.O. Box 1948,,Boise,ID,83701,P2028,,2024-06-03,1000.00,,Made through: Crapo Victory Committee,011,C00330886,Mike Crapo for US Senate,,Crapo,Mike,,,,S,ID,,Crapo Victory Committee,"228 S. Washington Street, Suite 11",,Alexandria,VA,22314,X,
SB23,C00391979,EB31886,,,CCM,Crawford for Congress,,,,,,P.O. Box 16956,,Jonesboro,AR,72403,G2024,,2024-05-01,5000.00,,Political Contribution: C00462374,011,C00462374,Crawford for Congress,,Crawford,Eric Alan Rick,,,,H,AR,01,,,,,,,,
SB23,C00391979,EB31881,,,CCM,Debbie Wasserman Schultz for Congress,,,,,,1071 Twin Branch Lane,,Weston,FL,33326,P2024,,2024-05-01,2500.00,,Political Contribution: C00385773,011,C00385773,Debbie Wasserman Schultz for Congress,,Schultz,Debbie Wasserman,,,,H,FL,25,,,,,,,,
SB23,C00391979,EB31912,,,CCM,Derek Schmidt for Congress,,,,,,P.O. Box 4010,,Topeka,KS,66604,P2024,,2024-06-03,2500.00,,Political Contribution: C00877373,011,C00877373,Derek Schmidt for Congress,,Schmidt,Derek,,,,H,KS,02,,,,,,,,
SB23,C00391979,EB31909,,,COM,Eric Burlison for Congress,,,,,,"2135 E. Independence Ave., #1007",,Springfield,MO,65804,G2024,,2024-06-03,2000.00,,Political Contribution: C00788414,011,C00788414,Eric Burlison for Congress,,Burlison,Eric,,,,H,MO,07,,,,,,,,
SB23,C00391979,EB31911,,,CCM,Frederica S. Wilson for Congress,,,,,,"413 New Jersey Avenue, SE",,Washington,DC,20003,P2024,,2024-06-03,1000.00,,Political Contribution: C00460055,011,C00460055,Frederica S. Wilson for Congress,,Wilson,Frederica S.,,,,H,FL,24,,,,,,,,
SB23,C00391979,EB31919,,,CCM,Frederica S. Wilson for Congress,,,,,,"413 New Jersey Avenue, SE",,Washington,DC,20003,G2024,,2024-06-25,1000.00,,Political Contribution: C00460055,011,C00460055,Frederica S. Wilson for Congress,,Wilson,Frederica S.,,,,H,FL,24,,,,,,,,
SB23,C00391979,EB31077,,,CCM,Friends of David Joyce,,,,,,9856 Archer Lane,,Dublin,OH,43017,G2024,,2024-04-08,1500.00,,Political Contribution: C00527457,011,C00527457,Friends of David Joyce,,Joyce,David,,,,H,OH,14,,,,,,,,
SB23,C00391979,EB31063,,,CCM,Garamendi for Congress,,,,,,P.O. Box 2978,,Fairfield,CA,94533,G2024,,2024-04-02,1000.00,,Political Contribution: C00462697,011,C00462697,Garamendi for Congress,,Garamendi,John,,,,H,CA,08,,,,,,,,
SB23,C00391979,EB31892,,,CCM,Garret Graves for Congress,,,,,,P.O. Box 64845,,Baton Rouge,LA,70896,G2024,,2024-05-01,2500.00,,Political Contribution: C00558486,011,C00558486,Garret Graves for Congress,,Graves,Garret,,,,H,LA,06,,,,,,,,
SB23,C00391979,EB31064,,,CCM,Guy for Congress,,,,,,P.O. Box 23177,,Pittsburgh,PA,15222,G2024,,2024-04-02,2500.00,,Political Contribution: C00657833,011,C00657833,Guy for Congress,,Reschenthaler,Guy,,,,H,PA,14,,,,,,,,
SB23,C00391979,EB31067,,,COM,Heartland Values PAC,,,,,,P.O. Box 505,,Sioux Falls,SD,57101,,,2024-04-02,5000.00,,Political Contribution: C00409003,011,C00409003,Heartland Values PAC,,,,,,,,,,,,,,,,,
SB23,C00391979,EB31070,,,CCM,Hickenlooper for Colorado,,,,,,P.O. Box 300669,,Denver,CO,80203,P2026,,2024-04-02,2000.00,,Political Contribution: C00716720,011,C00716720,Hickenlooper for Colorado,,Hickenlooper,John W.,,,,S,CO,,,,,,,,,
SB23,C00391979,EB31913,,,CCM,Hickenlooper for Colorado,,,,,,P.O. Box 300669,,Denver,CO,80203,P2026,,2024-06-04,-2000.00,,Voided Check,011,C00716720,Hickenlooper for Colorado,,Hickenlooper,John W.,,,,S,CO,,,,,,,,,
SB23,C00391979,EB31883,,,CCM,Jeffries for Congress,,,,,,P.O. Box 65322,,Washington,DC,20035,P2024,,2024-05-01,5000.00,,Political Contribution: C00503052,011,C00503052,Jeffries for Congress,,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB23,C00391979,EB31066,,,COM,"Jobs, Education & Families First JEFF PAC",,,,,,P.O. Box 65322,,Washington,DC,20035,,,2024-04-02,5000.00,,Political Contribution: C00617803,011,C00617803,"Jobs, Education & Families First JEFF PAC",,,,,,,,,,,,,,,,,
SB23,C00391979,EB31915,,,CCM,Kansans for LaTurner,,,,,,P.O. Box 67237,,Topeka,KS,66667,P2024,,2024-06-04,-2500.00,,Voided Check from Prior Period,011,C00718346,Kansans for LaTurner,,LaTurner,Jake,,,,H,KS,02,,,,,,,,
SB23,C00391979,EB31895,,,CCM,Kansans for Marshall,,,,,,P.O. Box 1588,,Great Bend,KS,67530,P2026,,2024-05-01,5000.00,,Political Contribution: C00576173,011,C00576173,Kansans for Marshall,,Marshall,Roger,,,,S,KS,,,,,,,,,
SB23,C00391979,EB31891,,,CCM,Katherine Clark for Congress,,,,,,"600 Pennsylvania Avenue, SE #15180",,Washington,DC,20003,P2024,,2024-05-01,5000.00,,Political Contribution: C00541888,011,C00541888,Katherine Clark for Congress,,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00391979,EB31910,,,CCM,"Kean for Congress, Inc.",,,,,,P.O. Box 999,,Edison,NJ,08818,G2024,,2024-06-03,1000.00,,Political Contribution: C00703058,011,C00703058,"Kean for Congress, Inc.",,Jr.,"Thomas H. Kean,",,,,H,NJ,07,,,,,,,,
SB23,C00391979,EB31921,,,CCM,"Kean for Congress, Inc.",,,,,,P.O. Box 999,,Edison,NJ,08818,G2024,,2024-06-25,1000.00,,Political Contribution: C00703058,011,C00703058,"Kean for Congress, Inc.",,Jr.,"Thomas H. Kean,",,,,H,NJ,07,,,,,,,,
SB23,C00391979,EB31896,,,CCM,Kelly for Congress,,,,,,P.O. Box 7092,,Tupelo,MS,38802,G2024,,2024-05-01,5000.00,,Political Contribution: C00573980,011,C00573980,Kelly for Congress,,Kelly,John Trent,,,,H,MS,01,,,,,,,,
SB23,C00391979,EB31922,,,CCM,Mann for Congress,,,,,,P.O. Box 1084,,Salina,KS,67402,G2024,,2024-06-25,1000.00,,Political Contribution: C00460659,011,C00460659,Mann for Congress,,Mann,Tracey Robert,,,,H,KS,01,,,,,,,,
SB23,C00391979,EB31906,,,COM,Martin Heinrich for Senate,,,,,,P.O. Box 25763,,Albuquerque,NM,87125,G2024,,2024-06-03,2500.00,,Political Contribution: C00434563,011,C00434563,Martin Heinrich for Senate,,Heinrich,Martin,,,,S,NM,,,,,,,,,
SB23,C00391979,EB31926,,,CCM,"McCaul for Congress, Inc.",,,,,,"1108 LaVaca Street, Suite 110-402",,Austin,TX,78701,G2024,,2024-06-25,2500.00,,Political Contribution: C00392688,011,C00392688,"McCaul for Congress, Inc.",,McCaul,Michael,,,,H,TX,10,,,,,,,,
SB23,C00391979,EB31908,,,CCM,Michelle Steel for Congress,,,,,,"9070 Irvine Center Drive, Suite 15",,Irvine,CA,92618,G2024,,2024-06-03,1000.00,,Political Contribution: C00704981,011,C00704981,Michelle Steel for Congress,,Steel,Michelle,,,,H,CA,45,,,,,,,,
SB23,C00391979,EB31060,,,CCM,Mike Bost for Congress Committee,,,,,,P.O. Box 1212,,Murphysboro,IL,62966,G2024,,2024-04-02,2000.00,,Political Contribution: C00546499,011,C00546499,Mike Bost for Congress Committee,,Bost,Mike,,,,H,IL,12,,,,,,,,
SB23,C00391979,EB31897,,,CCM,Mike Haridopolos for Congress,,,,,,610 S. Boulevard,,Tampa,FL,33606,P2024,,2024-05-02,5000.00,,Political Contribution: C00877324,011,C00877324,Mike Haridopolos for Congress,,Haridopolos,Mike,,,,H,FL,08,,,,,,,,
SB23,C00391979,EB31888,,,CCM,Moulton for Congress,,,,,,P.O. Box 2013,,Salem,MA,01970,P2024,,2024-05-01,2000.00,,Political Contribution: C00547240,011,C00547240,Moulton for Congress,,Moulton,Seth,,,,H,MA,06,,,,,,,,
