form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00158881,16085681,,,PAC,Alabama First PAC,,,,,,PO Box 3723,,Montgomery,AL,36109,,,2024-02-15,5000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,16085682,,,PAC,Blue Dog Political Action Committee,,,,,,P.O. Box 83142,,Gaithersburg,MD,20883,,,2024-02-15,5000.00,0.00,Contribution,011,C00305318,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,16085683,,,CCM,Elizabeth Pannill Fletcher For Congress,,,,,,3262 Westheimer Rd,#636,Houston,TX,77098,P2024,,2024-02-15,2500.00,0.00,Contribution,011,C00640045,Elizabeth Pannill Fletcher For Congress,H8TX07140,Fletcher,Elizabeth,,,,H,TX,07,,,,,,,,Contribution
SB23,C00158881,16085685,,,CCM,Hoyer For Congress,,,,,,1032 15th Street NW,Suite 247,Washington,DC,20005,P2024,,2024-02-15,2500.00,0.00,Contribution,011,C00140715,Hoyer For Congress,H2MD05155,Hoyer,Steny,,,,H,MD,05,,,,,,,,Contribution
SB23,C00158881,16085686,,,CCM,Hudson For Congress,,,,,,PO Box 1875,,Southern Pines,NC,28388,G2024,,2024-02-15,2500.00,0.00,Contribution,011,C00504522,Hudson For Congress,H2NC08185,Hudson,Richard,L.,,Jr.,H,NC,09,,,,,,,,Contribution
SB23,C00158881,16085687,,,CCM,Scott Peters For Congress,,,,,,PO Box 22074,,San Diego,CA,92192,P2024,,2024-02-15,2500.00,0.00,Contribution,011,C00503110,Scott Peters For Congress,H2CA52089,Peters,Scott,,,,H,CA,50,,,,,,,,Contribution
SB23,C00158881,16085688,,,CCM,Castor For Congress,,,,,,"301 W Platt Street, #385",,Tampa,FL,33606,G2024,,2024-02-15,5000.00,0.00,Contribution,011,C00410761,Castor For Congress,H6FL11126,Castor,Kathy,,,,H,FL,14,,,,,,,,Contribution
SB23,C00158881,16085689,,,PAC,Velvet Hammer PAC,,,,,,P.O Box 14362,,Saint Paul,MN,55114,,,2024-02-15,2500.00,0.00,Contribution,011,C00692111,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,16085690,,,CCM,Aaron Bean for Congress,,,,,,2640A Mitcham Drive,,Tallahassee,FL,32308,G2024,,2024-02-15,2500.00,0.00,Contribution,011,C00816983,Aaron Bean for Congress,H2FL04211,Bean,Aaron,P,,,H,FL,04,,,,,,,,Contribution
SB23,C00158881,16085691,,,PAC,ASPIRE PAC,,,,,,"910 17th Street, NW",Suite 1050,Washington,DC,20006,,,2024-02-15,5000.00,0.00,Contribution,011,C00506907,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,16085692,,,PAC,Wonder Women PAC,,,,,,PO Box 9891,,Arlington,VA,22219,,,2024-02-15,5000.00,0.00,Contribution,011,C00787002,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,16085693,,,PAC,Building America's Republican Representation PAC,,,,,,824 S. Milledge Ave,Suite 101,Athens,GA,30605,,,2024-02-15,5000.00,0.00,Contribution,011,C00572271,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,16085694,,,CCM,Lucas For Congress,,,,,,PO Box 1726,,Oklahoma City,OK,73101,P2024,,2024-02-15,2000.00,0.00,Contribution,011,C00287912,Lucas For Congress,H4OK06056,Lucas,Frank,D.,,,H,OK,03,,,,,,,,Contribution
SB23,C00158881,16085695,,,PAC,In The Arena PAC,,,,,,P.O. Box 7244,,Little Rock,AR,72217,,,2024-02-15,5000.00,0.00,Contribution,011,C00490474,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,16085696,,,CCM,Bill Foster For Congress,,,,,,P.O. Box 9104,,Aurora,IL,60598,G2024,,2024-02-15,2500.00,0.00,Contribution,011,C00435099,Bill Foster For Congress,H8IL14067,Foster,G. William (Bill),,,,H,IL,11,,,,,,,,Contribution
SB23,C00158881,16085697,,,CCM,Adrian Smith For Congress,,,,,,1126 Avenue A,Suite 6,Scottsbluff,NE,69361,G2024,,2024-02-15,5000.00,0.00,Contribution,011,C00412890,Adrian Smith For Congress,H6NE03115,Smith,Adrian,,,,H,NE,03,,,,,,,,Contribution
SB23,C00158881,16085698,,,CCM,Claudia Tenney For Congress,,,,,,PO Box 378,,Victor,NY,14564,P2024,,2024-02-15,2500.00,0.00,Contribution,011,C00561183,Claudia Tenney For Congress,H4NY22051,Tenney,Claudia,,,,H,NY,24,,,,,,,,Contribution
