form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00009936,27533740,,,PAC,Cambria County Democratic Committee,,,,,,104 S Center Street,Suite 205,Ebensburg,PA,15931,,,2024-10-03,1000.00,0.00,federal contribution,011,C00768739,,,,,,,,,,,,,,,,,,federal contribution
SB23,C00009936,27533741,,,CCM,Cleo Fields For Congress,,,,,,2147 Government St,,Baton Rouge,LA,70806,G2024,,2024-10-03,2000.00,0.00,"Cleo Fields, US HOUSE D-06-LA",011,C00868513,Cleo Fields For Congress,H4LA06211,Fields,Cleo,,Sen.,,H,LA,06,,,,,,,,"Cleo Fields, US HOUSE D-06-LA"
SB23,C00009936,27533742,,,CCM,Jeffries For Congress,,,,,,PO Box 65322,,Washington,DC,20035,G2024,,2024-10-03,5000.00,0.00,"Hakeem Jeffries, uS HOUSE D-08-NY",011,C00503052,Jeffries For Congress,H2NY10092,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,"Hakeem Jeffries, uS HOUSE D-08-NY"
SB23,C00009936,27533743,,,CCM,Schiff For Senate,,,,,,611 Pennsylvania Ave Se,#143,Washington,CA,20003,G2024,,2024-10-03,5000.00,0.00,"Adam Schiff, US SENATE D-S2-CA",011,C00343871,Schiff For Senate,S4CA00555,Schiff,Adam,,Rep.,,S,CA,,,,,,,,,"Adam Schiff, US SENATE D-S2-CA"
SB23,C00009936,27533744,,,CCM,Whitney Fox For Congress,,,,,,PO Box 49344,,St. Petersburg,FL,33743,G2024,,2024-10-03,1500.00,0.00,"Whitney Fox, US HOUSE D-13-FL",011,C00854307,Whitney Fox For Congress,H4FL13200,Fox,Whitney,,Ms.,,H,FL,13,,,,,,,,"Whitney Fox, US HOUSE D-13-FL"
SB23,C00009936,27533745,,,CCM,Baccam For Iowa,,,,,,2813 Virginia Pl,,Des Moines,IA,50321,G2024,,2024-10-03,2500.00,0.00,"Lanon Baccam, US HOUSE D-03-IA",011,C00856021,Baccam For Iowa,H4IA03172,Baccam,Lanon,,Mr.,,H,IA,03,,,,,,,,"Lanon Baccam, US HOUSE D-03-IA"
SB23,C00009936,27533746,,,CCM,Julia Brownley For Congress,,,,,,PO Box 15096,c/o Strathee Group,Washington,DC,20003,G2024,,2024-10-03,3000.00,0.00,"Julia Brownley, US HOUSE D-26-CA",011,C00513077,Julia Brownley For Congress,H2CA00120,Brownley,Julia,,Ms.,,H,CA,26,,,,,,,,"Julia Brownley, US HOUSE D-26-CA"
SB23,C00009936,27546775,,,CCM,Gillen For Ny,,,,,,PO Box 33079,,Washington,NY,20036,G2024,,2024-10-11,3000.00,0.00,"Laura Gillen, US HOUSE D-04-NY",011,C00840165,Gillen For Ny,H4NY04158,Gillen,Laura,,Ms.,,H,NY,04,,,,,,,,"Laura Gillen, US HOUSE D-04-NY"
SB23,C00009936,27546776,,,PAC,DREAM PAC,,,,,,415 New Jersey Ave SE #1,,Washington,DC,20003,,,2024-10-11,1000.00,0.00,federal contribution,011,C00423079,,,,,,,,,,,,,,,,,,federal contribution
SB23,C00009936,27546777,,,CCM,Susan Wild For Congress,,,,,,1636 N Cedar Crest Blvd,#183,Allentown,PA,18104,G2024,,2024-10-11,2500.00,0.00,"Susan Wild, US HOUSE D-07-PA",011,C00658567,Susan Wild For Congress,H8PA15229,Wild,Susan,,,,H,PA,07,,,,,,,,"Susan Wild, US HOUSE D-07-PA"
SB23,C00009936,27546779,,,CCM,McBride For Delaware Inc.,,,,,,PO Box 1904,,Wilmington,DE,19899,G2024,,2024-10-11,1000.00,0.00,"Sarah McBride, US HOUSE D-AL-DE",011,C00843763,McBride For Delaware Inc.,H4DE00045,McBride,Sarah,,Sen.,,H,DE,00,,,,,,,,"Sarah McBride, US HOUSE D-AL-DE"
SB23,C00009936,27547575,,,CCM,Christina Bohannan For Congress,,,,,,PO Box 722,,Iowa City,IA,52244,G2024,,2024-10-15,2500.00,0.00,"Christina Bohannan, US HOUSE D-01-IA",011,C00787820,Christina Bohannan For Congress,H2IA02111,Bohannan,Christina,,,,H,IA,01,,,,,,,,"Christina Bohannan, US HOUSE D-01-IA"
