form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00832816,SB22.4498,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH ST,,RALEIGH,NC,27605,,,2023-03-17,9589.00,,JFC Transfer,,C00038505,,,,,,,,,,,,,,,,,,
SB22,C00832816,SB22.4510,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH ST,,RALEIGH,NC,27605,,,2023-04-28,7274.09,,JFC Transfer,,C00038505,,,,,,,,,,,,,,,,,,
SB22,C00832816,SB22.4515,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH ST,,RALEIGH,NC,27605,,,2023-05-15,8086.50,,JFC Transfer,,C00038505,,,,,,,,,,,,,,,,,,
SB22,C00832816,SB22.4494,,,PAC,OLD NORTH STATE PAC,,,,,,PO BOX 97275,,RALEIGH,NC,27624,,,2023-03-17,4794.50,,JFC Transfer,,C00633818,,,,,,,,,,,,,,,,,,
SB22,C00832816,SB22.4509,,,PAC,OLD NORTH STATE PAC,,,,,,PO BOX 97275,,RALEIGH,NC,27624,,,2023-04-28,18039.72,,JFC Transfer,,C00633818,,,,,,,,,,,,,,,,,,
SB22,C00832816,SB22.4514,,,PAC,OLD NORTH STATE PAC,,,,,,PO BOX 97275,,RALEIGH,NC,27624,,,2023-05-15,4043.25,,JFC Transfer,,C00633818,,,,,,,,,,,,,,,,,,
SB22,C00832816,SB22.4542,,,PAC,OLD NORTH STATE PAC,,,,,,PO BOX 97275,,RALEIGH,NC,27624,,,2023-05-31,7101.72,,JFC Transfer,,C00633818,,,,,,,,,,,,,,,,,,
SB22,C00832816,SB22.4495,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,G2022,,2023-03-17,13947.21,,JFC Transfer - Debt Retirement,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4496,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,P2028,,2023-03-17,42191.62,,JFC Transfer,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4497,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,G2028,,2023-03-17,7958.87,,JFC Transfer,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4503,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,G2022,,2023-03-31,9321.64,,JFC Transfer - Debt Retirement,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4504,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,P2028,,2023-03-31,12320.78,,JFC Transfer,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4505,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,G2028,,2023-03-31,2674.91,,JFC Transfer,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4506,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,G2022,,2023-04-28,17785.14,,JFC Transfer - Debt Retirement,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4507,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,P2028,,2023-04-28,37316.06,,JFC Transfer,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4508,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,G2028,,2023-04-28,14402.69,,JFC Transfer,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4511,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,G2022,,2023-05-15,38451.32,,JFC Transfer - Debt Retirement,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4512,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,P2028,,2023-05-15,40028.19,,JFC Transfer,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4513,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,G2028,,2023-05-15,5498.82,,JFC Transfer,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4539,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,G2022,,2023-05-31,22344.44,,JFC Transfer - Debt Retirement,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4540,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,P2028,,2023-05-31,25722.09,,JFC Transfer,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB22,C00832816,SB22.4541,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,G2028,,2023-05-31,7188.33,,JFC Transfer,,C00614776,,,,,,,,S,NC,00,,,,,,,,
