form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00680405,SB23.I19202,,,CCM,"DERRICK ANDERSON FOR VA, INC.",,,,,,PO BOX 330,,FREDERICKSBURG,VA,22404,G2024,,2024-09-11,2000.00,,CONTRIBUTION TO COMMITTEE,,C00791574,,H2VA07170,ANDERSON,DERRICK,,,,H,VA,07,  ,,,,,,,
SB23,C00680405,SB23.I19203,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,G2024,,2024-09-11,1500.00,,CONTRIBUTION TO COMMITTEE,,C00575167,,H6NE02125,BACON,DONALD,J,,,H,NE,02,  ,,,,,,,
SB23,C00680405,SB23.I19205,,,CCM,"JOHN JAMES FOR CONGRESS, INC.",,,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,G2024,,2024-09-11,2000.00,,CONTRIBUTION TO COMMITTEE,,C00803502,,H2MI10150,JAMES,JOHN,,,,H,MI,10,  ,,,,,,,
SB23,C00680405,SB23.I19206,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2024-09-11,1500.00,,CONTRIBUTION TO COMMITTEE,,C00257337,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB23,C00680405,SB23.I19207,,,CCM,LAURIE BUCKHOUT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,276247275,G2024,,2024-09-11,2000.00,,CONTRIBUTION TO COMMITTEE,,C00853499,,H4NC01137,BUCKHOUT,LAURIE,,,,H,NC,01,  ,,,,,,,
SB23,C00680405,SB23.I19208,,,CCM,MCDOWELL FOR CONGRESS,,,,,,PO BOX 80172,,RALEIGH,NC,276230172,G2024,,2024-09-11,2000.00,,CONTRIBUTION TO COMMITTEE,,C00860064,,H4NC06177,MCDOWELL,ADDISON,,,,H,NC,06,  ,,,,,,,
SB23,C00680405,SB23.I19209,,,CCM,MERCURI FOR CONGRESS,,,,,,3000 VILLAGE RUN RD,STE 103-300,WEXFORD,PA,15090,G2024,,2024-09-11,2000.00,,CONTRIBUTION TO COMMITTEE,,C00848150,,H4PA17166,MERCURI,ROBERT,W,,,H,PA,17,  ,,,,,,,
SB23,C00680405,SB23.I19210,,,CCM,REDDY FOR KANSAS,,,,,,PO BOX 15804,,LENEXA,KS,66285,G2024,,2024-09-11,2000.00,,CONTRIBUTION TO COMMITTEE,,C00845347,,H4KS03212,REDDY,PRASANTH,,DR.,,H,KS,03,  ,,,,,,,
SB23,C00680405,SB23.I19211,,,CCM,SALAZAR FOR CONGRESS,,,,,,3725 WEST FLAGLER STREET,#281,MIAMI,FL,33134,G2024,,2024-09-11,1500.00,,CONTRIBUTION TO COMMITTEE,,C00714261,,H8FL27185,SALAZAR,MARIA,ELVIRA,,,H,FL,27,  ,,,,,,,
SB23,C00680405,SB23.I19212,,,CCM,SCOTT BAUGH FOR CONGRESS,,,,,,4040 MACARTHUR BOULEVARD,SUITE 200,NEWPORT BEACH,CA,92660,G2024,,2024-09-11,2000.00,,CONTRIBUTION TO COMMITTEE,,C00798322,,H6CA48245,BAUGH,SCOTT,,,,H,CA,47,  ,,,,,,,
SB23,C00680405,SB23.I19213,,,CCM,TROY DOWNING FOR CONGRESS,,,,,,PO BOX 322,,HELENA,MT,59624,G2024,,2024-09-11,2000.00,,CONTRIBUTION TO COMMITTEE,,C00855288,,H4MT02098,DOWNING,TROY,,,,H,MT,02,  ,,,,,,,
SB23,C00680405,SB23.I19214,,,CCM,YVETTE4CONGRESS,,,,,,PO BOX 404,,LA LUZ,NM,883370404,G2024,,2024-09-11,2000.00,,CONTRIBUTION TO COMMITTEE,,C00655571,,H8NM02156,HERRELL,STELLA,YVETTE,,,H,NM,02,  ,,,,,,,
SB23,C00680405,SB23.I19215,,,CCM,ZINKE FOR CONGRESS,,,,,,704C 13TH ST E,STE 260,WHITEFISH,MT,59937,G2024,,2024-09-11,1500.00,,CONTRIBUTION TO COMMITTEE,,C00778159,,H4MT01041,ZINKE,RYAN,K,,,H,MT,01,  ,,,,,,,
SB23,C00680405,SB23.I19204,,,CCM,ELECTGABEEVANS.COM,,,,,,PO BOX 350608,,WESTMINSTER,CO,80035,G2024,,2024-09-19,2000.00,,CONTRIBUTION TO COMMITTEE,,C00849844,,H4CO08034,EVANS,TIMOTHY,GABRIEL JOSEPH,,,H,CO,08,  ,,,,,,,
