form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00562777,SB29.8993,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,,,2023-08-06,10.36,,"Credit Card Processing Fees, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.8994,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,,,2023-08-13,0.40,,"Credit Card Processing Fees, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.8995,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,,,2023-08-20,1.60,,"Credit Card Processing Fees, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.8996,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,,,2023-08-27,1.79,,"Credit Card Processing Fees, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.8997,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,,,2023-08-31,59.66,,"Credit Card Processing Fees, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.9007,,,ORG,Capital One N.A.,,,,,,1200 F Street NW,,Washington,DC,20004,,,2023-08-31,25.00,,Wire Transfer Fee-Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.9003,,,ORG,Charter Linkz,,,,,,1110 South Avenue,,Staten Island,NY,10314,,,2023-08-14,2400.00,,"Transportation Services, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.9006,,,ORG,Charter Linkz,,,,,,1110 South Avenue,,Staten Island,NY,10314,,,2023-08-25,2400.00,,"Transportation Services, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.9019,,,ORG,Latino Victory Project,,,,,,PO Box 34104,,Washington,DC,20005,,,2023-08-17,24896.91,,"Management Fees, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.9020,,,ORG,Latino Victory Project,,,,,,PO Box 34104,,Washington,DC,20005,,,2023-08-17,29103.09,,"Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.9018,,,ORG,Latino Victory Project,,,,,,PO Box 34104,,Washington,DC,20005,,,2023-08-31,100000.00,,"Management Fees, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.8998,,,ORG,Paragon Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,85282,,,2023-08-02,20.00,,"Credit Card Processing Fees, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.9005,,,ORG,State of Nevada Secretary of State,,,,,,101 N. Carson Street ,Suite 3,Carson City,NV,89701,,,2023-08-15,10000.00,,Payment for Late Filing fee-Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00562777,SB29.9001,,,ORG,The Money Wheel LLC,,,,,,1325 W Holly St,,Phoenix,AZ,85007,,,2023-08-31,1500.00,,Compliance & Accounting Services-Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
