form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00742346,EB215,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,1110 TRINITY DRIVE,,ALEXANDRIA,VA,22314,P2024,,2023-03-28,5000.00,,CONTRIBUTION,011,C00607416,BRIAN FITZPATRICK FOR ALL OF US,,FITZPATRICK,BRIAN,,,,H,PA,01,,,,,,,,
SB23,C00742346,EB217,,,CCM,MARIO DIAZ-BALART FOR CONGRESS,,,,,,8724 SW 72 STREET #420,,MIAMI,FL,33173,P2024,,2023-03-28,2000.00,,CONTRIBUTION,011,C00376087,MARIO DIAZ-BALART FOR CONGRESS,,DIAZ-BALART,MARIO,,,,H,FL,26,,,,,,,,
SB23,C00742346,EB216,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,"1005 CONGRESS AVE., SUITE 400",,AUSTIN,TX,78701,P2024,,2023-03-28,5000.00,,CONTRIBUTION,011,C00706614,TONY GONZALES FOR CONGRESS,,GONZALES,TONY,,,,H,TX,23,,,,,,,,
SB23,C00742346,EB218,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,92A SURFSIDE AVENUE #472,,SURFSIDE,CA,90743,P2024,,2023-03-30,5000.00,,CONTRIBUTION,011,C00704981,MICHELLE STEEL FOR CONGRESS,,STEEL,MICHELLE,,,,H,CA,48,,,,,,,,
SB23,C00742346,EB219,,,COM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,P2024,,2023-04-03,2500.00,,CONTRIBUTION,011,C00815415,LAWLER FOR CONGRESS,,LAWLER,MIKE,,,,H,NY,17,,,,,,,,
SB23,C00742346,EB222,,,CCM,SCOTT BAUGH FOR CONGRESS,,,,,,"4040 MACARTHUR BLVD, STE 200",,NEWPORT BEACH,CA,92660,P2024,,2023-05-23,5000.00,,CONTRIBUTION,011,C00798322,SCOTT BAUGH FOR CONGRESS,,BAUGH,SCOTT,,,,H,CA,47,,,,,,,,
SB23,C00742346,EB223,,,CCM,KEN CALVERT FOR CONGRESS,,,,,,PO BOX 2438,,CORONA,CA,92878,P2024,,2023-06-06,1000.00,,CONTRIBUTION,011,C00257337,KEN CALVERT FOR CONGRESS,,CALVERT,KEN,,,,H,CA,41,,,,,,,,
SB23,C00742346,EB225,,,CCM,"MOONEY FOR SENATE, INC.",,,,,,PO BOX 1003,,CHARLES TOWN,WV,25414,P2024,,2023-06-14,5000.00,,CONTRIBUTION,011,C00828475,"MOONEY FOR SENATE, INC.",,MOONEY,ALEX,,,,S,WV,,,,,,,,,
SB23,C00742346,EB227,,,COM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,P2024,,2023-06-16,2500.00,,CONTRIBUTION,011,C00815415,LAWLER FOR CONGRESS,,LAWLER,MIKE,,,,H,NY,17,,,,,,,,
SB23,C00742346,EB228,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,92A SURFSIDE AVENUE #472,,SURFSIDE,CA,90743,G2024,,2023-06-16,5000.00,,CONTRIBUTION,011,C00704981,MICHELLE STEEL FOR CONGRESS,,STEEL,MICHELLE,,,,H,CA,48,,,,,,,,
