form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00871368,501213140,,,ORG,AB PAC,,,,,,800 Maine Ave SW,,Washington,DC,200242805,G2024,,2024-10-02,186263.05,0.00,Management Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00871368,501213135,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-10-13,451.35,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00871368,501213136,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-10-13,1003.56,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00871368,501213134,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-10-16,422.86,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00871368,501208109,,,ORG,Democracy Engine,,,,,,2125 14Th St NW,,Washington,DC,200094464,,,2024-10-09,5133.86,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00871368,501208108,,,ORG,Democracy Engine,,,,,,2125 14Th St NW,,Washington,DC,200094464,,,2024-10-11,200.30,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00871368,501213139,,,ORG,"NGP VAN, Inc.",,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,G2024,,2024-10-03,106.00,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00871368,501213138,,,ORG,Tavern Research,,,,,,2045 W Grand Ave,Ste B,Chicago,IL,606121577,G2024,,2024-10-03,24000.00,0.00,Research Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00871368,501213142,,,ORG,Tavern Research,,,,,,2045 W Grand Ave,Ste B,Chicago,IL,606121577,G2024,,2024-10-08,67500.00,0.00,Research Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00871368,501213137,,,PAC,VOTEVETS,,,,,,PO Box 10031,,Portland,OR,972960031,G2024,,2024-10-09,128028.00,0.00,Contribution,,C00418897,,,,,,,,,,,,,,,,,,
