form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00747998,500000630,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-08,0.40,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747998,500000631,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-15,0.79,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747998,500000632,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-22,79.04,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747998,500000633,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-29,0.99,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747998,500000667,,,ORG,Amazon,,,,,,440 Terry Ave N,,Seattle,WA,981095210,,,2024-09-24,499.94,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00747998,500000640,,,ORG,Bill.com,,,,,,6220 America Center Dr,# 100,San Jose,CA,950022563,,,2024-09-18,520.34,0.00,Accounting Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00747998,500000785,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 2240,New York,NY,100063007,,,2024-09-01,-50000.00,0.00,"Draw Down Against Advance for IEs, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB21B,C00747998,500000786,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 2240,New York,NY,100063007,,,2024-09-14,-119816.02,0.00,"Draw Down Against Advance for IEs, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB21B,C00747998,500001071,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 2240,New York,NY,100063007,,,2024-09-16,-664.75,0.00,"Draw Down Against Advance for IEs, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB21B,C00747998,500001069,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 2240,New York,NY,100063007,,,2024-09-17,-2563.00,0.00,"Draw Down Against Advance for IEs, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB21B,C00747998,2176230I,2176230,SA11AI,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 2240,New York,NY,100063007,,,2024-09-19,250.70,0.00,Contact List,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00747998,2176231I,2176231,SA11AI,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 2240,New York,NY,100063007,,,2024-09-20,250.70,0.00,Contact List,,,,,,,,,,,,,,,,,,,,* In-Kind Received
