form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00348540,500080964,,,ORG,1199 SEIU United Healthcare Workers East,,,,,,498 SEVENTH Ave,,New York,NY,10018,,,2024-04-08,9380.39,0.00,"Erroneously received member dues. Reported on 2024 Q2 Line 17, Q1 Line 11ai, and on 2023 filings.",,,,,,,,,,,,,,,,,,,,
SB29,C00348540,500080965,,,ORG,1199 SEIU United Healthcare Workers East,,,,,,498 SEVENTH Ave,,New York,NY,10018,,,2024-05-21,94.93,0.00,"Erroneously received member dues. Reported on 2024 Q2 Line 17, Q1 Line 11ai, and on 2023 filings.",,,,,,,,,,,,,,,,,,,,
SB29,C00348540,500096281,,,ORG,1199 SEIU United Healthcare Workers East,,,,,,498 SEVENTH Ave,,New York,NY,10018,,,2024-06-11,3070.00,0.00,Prepayment for Nonfederal Activity,,,,,,,,,,,,,,,,,,,,
SB29,C00348540,500096282,,,ORG,1199 SEIU United Healthcare Workers East,,,,,,498 SEVENTH Ave,,New York,NY,10018,,,2024-06-11,1484.00,0.00,Prepayment for Nonfederal Activity,,,,,,,,,,,,,,,,,,,,
SB29,C00348540,500096283,,,ORG,1199 SEIU United Healthcare Workers East,,,,,,498 SEVENTH Ave,,New York,NY,10018,,,2024-06-11,2644.00,0.00,Prepayment for Nonfederal Activity,,,,,,,,,,,,,,,,,,,,
SB29,C00348540,500096284,,,ORG,1199 SEIU United Healthcare Workers East,,,,,,498 SEVENTH Ave,,New York,NY,10018,,,2024-06-11,1700.00,0.00,Prepayment for Nonfederal Activity,,,,,,,,,,,,,,,,,,,,
SB29,C00348540,500096285,,,ORG,1199 SEIU United Healthcare Workers East,,,,,,498 SEVENTH Ave,,New York,NY,10018,,,2024-06-11,2111.00,0.00,Prepayment for Nonfederal Activity,,,,,,,,,,,,,,,,,,,,
SB29,C00348540,500096286,,,ORG,1199 SEIU United Healthcare Workers East,,,,,,498 SEVENTH Ave,,New York,NY,10018,,,2024-06-11,1158.00,0.00,Prepayment for Nonfederal Activity,,,,,,,,,,,,,,,,,,,,
SB29,C00348540,500096287,,,ORG,1199 SEIU United Healthcare Workers East,,,,,,498 SEVENTH Ave,,New York,NY,10018,,,2024-06-11,5879.41,0.00,Prepayment for Nonfederal Activity,,,,,,,,,,,,,,,,,,,,
SB29,C00348540,500096288,,,ORG,1199 SEIU United Healthcare Workers East,,,,,,498 SEVENTH Ave,,New York,NY,10018,,,2024-06-11,1724.50,0.00,Prepayment for Nonfederal Activity,,,,,,,,,,,,,,,,,,,,
SB29,C00348540,500080962,,,ORG,Care Network,,,,,,265 E Merrick Rd,Ste 205,Valley Stream,NY,115806004,,,2024-04-08,543.95,0.00,"Refund of Deposit Error - Originally reported Q1 2024, Line 11aii",,,,,,,,,,,,,,,,,,,,
SB29,C00348540,500080975,,,ORG,Sheepshead Nursing & Rehab Center,,,,,,2840 Knapp St,,Brooklyn,NY,112351112,,,2024-06-26,1561.32,0.00,"Refund of Deposit Error - Originally reported Q1 2024, Line 11aii",,,,,,,,,,,,,,,,,,,,
