form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00082792,50275795,,,PTY,California Democratic Party,,,,,,1830 9th Street,,Sacramento,CA,95811,,,2024-05-06,11000.00,0.00,'ALL PURPOSE' - Contribution to California Democratic Party,011,,,,,,,,,,,,,,,,,,,'ALL PURPOSE' - Contribution to California Democratic Party
SB29,C00082792,50275796,,,COM,Gallagher for Assembly 2024,,,,,,1017 L Street,#131,Sacramento,CA,95814,,,2024-05-06,5500.00,0.00,"ALL PURPOSE - James Gallagher, STATE HOUSE 3rd CA",011,,,,Gallagher,James,,CA Hon.,,,,,,,,,,,,"ALL PURPOSE - James Gallagher, STATE HOUSE 3rd CA"
SB29,C00082792,50275797,,,COM,Friends of Martina White,,,,,,PO Box 16041,,Philadelphia,PA,19114,,,2024-05-06,500.00,0.00,"Martina White, STATE HOUSE 170th PA",011,,,,White,Martina,,PA Rep.,,,,,,,,,,,,"Martina White, STATE HOUSE 170th PA"
SB29,C00082792,50275798,,,COM,Kathy Rapp for Rep,,,,,,3780 Follett Run Road,,Warren,PA,16365,,,2024-05-06,500.00,0.00,"Kathy Rapp, STATE HOUSE 65th PA",011,,,,Rapp,Kathy,,PA Rep.,,,,,,,,,,,,"Kathy Rapp, STATE HOUSE 65th PA"
SB29,C00082792,50275799,,,PTY,Pennsylvania House Democratic Campaign Committee,,,,,,PO Box 555,,Harrisburg,PA,17108,,,2024-05-06,2500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00082792,50275800,,,COM,Friends of Tina Davis,,,,,,505 Grant Ave,,Croydon,PA,19021,,,2024-05-06,1000.00,0.00,"Tina Davis, STATE HOUSE 141st PA",011,,,,Davis,Tina,,PA Rep.,,,,,,,,,,,,"Tina Davis, STATE HOUSE 141st PA"
SB29,C00082792,50275801,,,COM,Friends of Matt Bradford,,,,,,PO Box 349,,Norriston,PA,19404,,,2024-05-06,1500.00,0.00,"Matthew Bradford, STATE HOUSE 70th PA",011,,,,Bradford,Matthew,,PA Rep.,,,,,,,,,,,,"Matthew Bradford, STATE HOUSE 70th PA"
SB29,C00082792,50280388,,,COM,Blanksma for Idaho,,,,,,595 S Thacker Rd,,Hammett,ID,83627,,,2024-05-09,500.00,0.00,"Megan Blanksma, STATE HOUSE 8th ID",011,,,,Blanksma,Megan,,ID Rep.,,,,,,,,,,,,"Megan Blanksma, STATE HOUSE 8th ID"
SB29,C00082792,50280391,,,COM,Committee to Elect Mike Moyle,,,,,,480 N. Plummer,,Star,ID,83669,,,2024-05-09,750.00,0.00,"Mike Moyle, STATE HOUSE 10th ID",011,,,,Moyle,Mike,,Representa,,,,,,,,,,,,"Mike Moyle, STATE HOUSE 10th ID"
SB29,C00082792,50280392,,,COM,Committee to Elect John Vander Woude,,,,,,5311 S. Ridgewood Rd.,,Meridian,ID,83867,,,2024-05-09,500.00,0.00,"John Vander Woude, STATE HOUSE 22nd ID",011,,,,Vander Woude,John,,ID Rep.,,,,,,,,,,,,"John Vander Woude, STATE HOUSE 22nd ID"
SB29,C00082792,50280393,,,COM,Chuck Winder for Senate,,,,,,5528 N. Ebbetts Avenue,,Boise,ID,83713,,,2024-05-09,750.00,0.00,"Chuck Winder, STATE SENATE 20th ID",011,,,,Winder,Chuck,,ID Sen.,,,,,,,,,,,,"Chuck Winder, STATE SENATE 20th ID"
SB29,C00082792,50280395,,,COM,Kelly Anthon For Idaho,,,,,,PO Box 76,,Rupert,ID,83350,,,2024-05-09,500.00,0.00,"Kelly Anthon, STATE SENATE 27th ID",011,,,,Anthon,Kelly,,ID Sen.,,,,,,,,,,,,"Kelly Anthon, STATE SENATE 27th ID"
SB29,C00082792,50280396,,,COM,Manwaring For Idaho,,,,,,1469 W Quinn Road,,Pocatello,ID,83202,,,2024-05-09,500.00,0.00,"Dustin Manwaring, STATE HOUSE 29th ID",011,,,,Manwaring,Dustin,,ID Rep.,,,,,,,,,,,,"Dustin Manwaring, STATE HOUSE 29th ID"
SB29,C00082792,50280398,,,COM,Mark Harris for Senate,,,,,,PO Box 473,,Soda Springs,ID,83276,,,2024-05-09,500.00,0.00,"Mark Harris, STATE SENATE 35th ID",011,,,,Harris,Mark,,ID Sen.,,,,,,,,,,,,"Mark Harris, STATE SENATE 35th ID"
SB29,C00082792,50280400,,,COM,Monks for Idaho,,,,,,3865 S. Black Cat Rd.,,Nampa,ID,83687,,,2024-05-09,500.00,0.00,"Jason Monks, STATE HOUSE 22nd ID",011,,,,Monks,Jason,,ID Rep.,,,,,,,,,,,,"Jason Monks, STATE HOUSE 22nd ID"
SB29,C00082792,50280403,,,COM,Julie VanOrden for Senate,,,,,,1487 Parkway Drive,,Blackfoot,ID,83221,,,2024-05-09,500.00,0.00,"Julie VanOrden, STATE SENATE 30th ID",011,,,,VanOrden,Julie,,ID Sen.,,,,,,,,,,,,"Julie VanOrden, STATE SENATE 30th ID"
SB29,C00082792,50280404,,,COM,Garrity for PA,,,,,,PO Box 62224,,Harrisburg,PA,17106,,,2024-05-09,500.00,0.00,"Stacy Garrity, TREASURER  PA",011,,,,Garrity,Stacy,,,,,,,,,,,,,,"Stacy Garrity, TREASURER  PA"
SB29,C00082792,50281625,,,ORG,Democratic Governors Association,,,,,,1225 Eye Street NW,Suite 1100,Washington,DC,20005,,,2024-05-01,-7500.00,0.00,Void - Original Check Dated 3/21/2024,003,,,,,,,,,,,,,,,,,,,Void - Original Check Dated 3/21/2024
SB29,C00082792,50282420,,,ORG,Democratic Governors Association,,,,,,1225 Eye Street NW,Suite 1100,Washington,DC,20005,,,2024-05-13,25000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00082792,50282421,,,COM,Shapiro for PA,,,,,,PO Box 22635,,Philadelphia,PA,19110,,,2024-05-13,10000.00,0.00,"Josh Shapiro, GOVERNOR  PA",011,,,,Shapiro,Josh,,Aty Gen,,,,,,,,,,,,"Josh Shapiro, GOVERNOR  PA"
