form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00784959,500366316,,,ORG,Assembly Democratic Campaign Committee,,,,,,PO Box 814,,Madison,WI,537010814,,,2024-10-16,12000.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00784959,500365375,,,COM,Christy for WI,,,,,,1831 N Sunkist Cir,,De Pere,WI,541153733,,,2024-10-11,1000.00,0.00,Contribution to Nonfederal Candidate Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00784959,500364114,,,COM,Friends of Robyn Vining,,,,,,PO Box 13591,,Wauwatosa,WI,532130591,,,2024-10-07,1000.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00784959,500365052,,,COM,Friends of Steve Doyle,,,,,,N5525 Hauser Rd,,Onalaska,WI,546508913,,,2024-10-10,1000.00,0.00,Contribution to Nonfederal Candidate Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00784959,500364416,,,COM,Jodi for State Senate,,,,,,PO Box 170843,,Milwaukee,WI,532178076,,,2024-10-08,2000.00,0.00,Contribution to Nonfederal Candidate Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00784959,500365051,,,COM,Joe Plouff for Assembly,,,,,,1406 12th Ave E,,Menomonie,WI,547513030,,,2024-10-10,1000.00,0.00,Contribution to Nonfederal Candidate Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00784959,500365054,,,COM,LuAnn Bird for Assembly,,,,,,5155 Brandons Ct,,Hales Corners,WI,531301082,,,2024-10-10,1000.00,0.00,Contribution to Nonfederal Candidate Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00784959,500365381,,,COM,Page Forward Campaign,,,,,,430 Crescent St,,River Falls,WI,540222622,,,2024-10-11,1000.00,0.00,Contribution to Nonfederal Candidate Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00784959,500365053,,,COM,Ryan Spaude for Assembly,,,,,,994 Willard Dr,Apt 7,Green Bay,WI,543045810,,,2024-10-10,1000.00,0.00,Contribution to Nonfederal Candidate Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00784959,500364415,,,COM,WI SSDC,,,,,,PO Box 164,,Madison,WI,537010164,,,2024-10-08,8000.00,0.00,Contribution to Nonfederal Committee,,,,,,,,,,,,,,,,,,,,
