form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00345306,500121783,,,PAC,Across the Aisle PAC,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,200034303,,,2024-01-19,5000.00,0.00,Contribution,011,C00696591,Across the Aisle PAC,,,,,,,,,,,,,,,,,
SB23,C00345306,500121779,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,G2024,,2024-01-19,1000.00,0.00,Contribution,011,C00575209,,,Craig,Angela,Dawn,,,H,MN,02,,,,,,,,
SB23,C00345306,500121784,,,PAC,CHC BOLD PAC,,,,,,PO Box 33079,,Washington,DC,200330079,,,2024-01-19,5000.00,0.00,Contribution,011,C00365536,CHC BOLD PAC,,,,,,,,,,,,,,,,,
SB23,C00345306,500121785,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2024-01-19,5000.00,0.00,Contribution,011,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00345306,500121782,,,CCM,Friends Of Bernie Sanders,,,,,,PO Box 391,,Burlington,VT,054020391,P2024,,2024-01-19,2500.00,0.00,Contribution,011,C00411330,,,Sanders,Bernard,,Sen.,,S,VT,,,,,,,,,
SB23,C00345306,500121780,,,CCM,Josh Gottheimer for Congress,,,,,,PO Box 584,,Ridgewood,NJ,074510584,G2024,,2024-01-18,2500.00,0.00,Contribution,011,C00573949,,,Gottheimer,Josh,,,,H,NJ,05,,,,,,,,
SB23,C00345306,500121781,,,CCM,Pascrell For Congress,,,,,,PO Box 100,,Teaneck,NJ,076660100,P2024,,2024-01-19,1500.00,0.00,Contribution,011,C00313510,,,Pascrell,William,J.,Rep.,Jr.,H,NJ,09,,,,,,,,
SB23,C00345306,500121787,,,PAC,Republican Governance Group/Tuesday Group PAC,,,,,,610 S Boulevard,,Tampa,FL,336062647,,,2024-01-19,5000.00,0.00,Contribution,011,C00433060,Republican Governance Group/Tuesday Group PAC,,,,,,,,,,,,,,,,,
SB23,C00345306,500121786,,,PAC,Republican MainStreet Partnership PAC,,,,,,411 1st St SE,,Washington,DC,200031827,,,2024-01-19,5000.00,0.00,Contribution,011,C00165159,Republican MainStreet Partnership PAC,,,,,,,,,,,,,,,,,
SB23,C00345306,500121788,,,PAC,Treasure State PAC,,,,,,PO Box 1135,,Missoula,MT,596241135,,,2024-01-19,5000.00,0.00,Contribution,011,C00433680,Treasure State PAC,,,,,,,,,,,,,,,,,
SB23,C00345306,500121789,,,PAC,VoteVets,,,,,,PO Box 11293,,Portland,OR,972110293,,,2024-01-19,5000.00,0.00,Contribution,011,C00418897,VoteVets,,,,,,,,,,,,,,,,,
