form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00014878,SB23.8117,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO BOX 230985,,TIGARD,OR,97281,P2024,,2023-11-13,1000.00,,,,C00793703,,,,,,,,H,OR,06,,,,,,,,
SB23,C00014878,SB23.8121,,,CCM,ANDRE CARSON FOR CONGRESS,,,,,,P.O. BOX 1863,,INDIANAPOLIS,IN,46206,P2024,,2023-12-04,1000.00,,,,C00442921,,,,,,,,H,IN,07,,,,,,,,
SB23,C00014878,SB23.8089,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,200 E ST JULIAN ST SUITE 603,,SAVANNAH,GA,31401,P2024,,2023-07-12,1000.00,,,,C00543967,,,,,,,,H,GA,01,,,,,,,,
SB23,C00014878,SB23.8135,,,CCM,CANTWELL VICTORY 2024,,,,,,401 2ND AVENUE SOUTH,SUITE 303,SEATTLE,WA,98104,O2023,Not Applicable,2023-12-13,2500.00,,,,C00723189,,,,,,,,,,,,,,,,,,
SB23,C00014878,SB23.8137,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO BOX 414,,SCRANTON,PA,18501,P2024,,2023-12-12,1000.00,,,,C00509968,,,,,,,,H,PA,08,,,,,,,,
SB23,C00014878,SB23.8122,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO BOX 313,,MANCHESTER,NH,03105,P2024,,2023-12-04,1000.00,,,,C00660464,,,,,,,,H,NH,01,,,,,,,,
SB23,C00014878,SB23.8105,,,CCM,CINDY HYDE-SMITH FOR US SENATE,,,,,,PO BOX 2930,,JACKSON,MS,39207,P2026,,2023-10-03,2500.00,,,,C00675348,,,,,,,,S,MS,00,,,,,,,,
SB23,C00014878,SB23.8096,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO BOX 326,,EVERETT,WA,98206,P2024,,2023-08-11,2500.00,,,,C00345546,,,,,,,,H,WA,02,,,,,,,,
SB23,C00014878,SB23.8128,,,CCM,CRAWFORD FOR CONGRESS,,,,,,PO BOX 15633,,ROCHESTER,NY,14615,P2024,,2023-12-06,1000.00,,,,C00328435,,,,,,,,H,NY,28,,,,,,,,
SB23,C00014878,SB23.8110,,,CCM,DEB FISCHER FOR US SENATE,,,,,,5555 SOUTH ST,,LINCOLN,NE,68506,P2024,,2023-11-01,1500.00,,,,C00498907,,,,,,,,S,NE,00,,,,,,,,
SB23,C00014878,SB23.8094,,,PAC,DIRIGO PAC,,,,,,PO BOX 1355,,ALEXANDRIA,VA,22313,O2023,Not Applicable,2023-07-31,5000.00,,,,C00391797,,,,,,,,,,,,,,,,,,
SB23,C00014878,SB23.8132,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO BOX 1172,,MOLINE,IL,61265,P2024,,2023-12-12,1000.00,,,,C00793935,,,,,,,,H,IL,17,,,,,,,,
SB23,C00014878,SB23.8120,,,CCM,FRIENDS OF JOHN THUNE,,,,,,PO BOX 841,,SIOUX FALLS,SD,57101,P2028,,2023-11-14,1000.00,,,,C00409581,,,,,,,,S,SD,00,,,,,,,,
SB23,C00014878,SB23.8088,,,CCM,JAY OBERNOLTE FOR CONGRESS,,,,,,PO BOX 981415,,WEST SACRAMENTO,CA,95799,P2024,,2023-07-25,1000.00,,,,C00720078,,,,,,,,H,CA,23,,,,,,,,
SB23,C00014878,SB23.8107,,,CCM,JEFFRIES FOR CONGRESS,,,,,,PO BOX 65322,,WASHINGTON,DC,20035,P2024,,2023-10-24,2500.00,,,,C00503052,,,,,,,,H,NY,08,,,,,,,,
SB23,C00014878,SB23.8090,,,CCM,JIMMY PANETTA FOR CONGRESS,,,,,,PO BOX 103,,CARMEL VALLEY,CA,93924,P2024,,2023-07-25,1000.00,,,,C00592154,,,,,,,,H,CA,19,,,,,,,,
SB23,C00014878,SB23.8111,,,CCM,KANSANS FOR MARSHALL,,,,,,PO BOX 1588,,GREAT BEND,KS,67530,P2026,,2023-11-13,1000.00,,,,C00576173,,,,,,,,S,KS,00,,,,,,,,
SB23,C00014878,SB23.8087,,,CCM,LUCAS FOR CONGRESS,,,,,,PO BOX 1726,,OKLAHOMA CITY,OK,73101,P2024,,2023-07-17,1000.00,,,,C00287912,,,,,,,,H,OK,03,,,,,,,,
SB23,C00014878,SB23.8141,,,PAC,M-PAC,,,,,,401 2ND AVENUE SOUTH,SUITE 303,SEATTLE,WA,98104,O2023,Not Applicable,2023-12-12,2500.00,,,,C00365270,,,,,,,,,,,,,,,,,,
SB23,C00014878,SB23.8101,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,67402,P2024,,2023-09-19,1000.00,,,,C00460659,,,,,,,,H,KS,01,,,,,,,,
SB23,C00014878,SB23.8125,,,CCM,MARC FOR US INC.,,,,,,PO BOX 219,,LEEDS,NY,12451,P2024,,2023-12-06,1000.00,,,,C00789586,,,,,,,,H,NY,19,,,,,,,,
SB23,C00014878,SB23.8116,,,CCM,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,PO BOX 50084,,FORT WORTH,TX,76105,P2024,,2023-11-13,1000.00,,,,C00506832,,,,,,,,H,TX,33,,,,,,,,
SB23,C00014878,SB23.8127,,,CCM,MARIO DIAZ-BALART FOR CONGRESS,,,,,,8724 SW 72ND ST,# 420,MIAMI,FL,33173,P2024,,2023-12-06,2500.00,,,,C00376087,,,,,,,,H,FL,25,,,,,,,,
SB23,C00014878,SB23.8124,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO BOX 1212,,MURPHYSBORO,IL,62966,P2024,,2023-12-05,1000.00,,,,C00546499,,,,,,,,H,IL,12,,,,,,,,
SB23,C00014878,SB23.8143,,,CCM,MORAN VICTORY COMMITTEE,,,,,,PO BOX 541,,BELLEVILLE,KS,66935,O2023,Not Applicable,2023-12-13,2500.00,,,,C00616268,,,,,,,,,,,,,,,,,,
SB23,C00014878,SB23.8100,,,CCM,PETERS FOR MICHIGAN,,,,,,PO BOX 32072,,DETROIT,MI,48244,P2026,,2023-09-18,2500.00,,,,C00437889,,,,,,,,S,MI,00,,,,,,,,
SB23,C00014878,SB23.8099,,,CCM,QUIGLEY FOR CONGRESS,,,,,,2652 N SOUTHPORT AVENUE,UNIT E,CHICAGO,IL,60614,P2024,,2023-08-14,1000.00,,,,C00457556,,,,,,,,H,IL,05,,,,,,,,
SB23,C00014878,SB23.8115,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,76 MAGNOLIA TERRACE,,SPRINGFIELD,MA,01108,P2024,,2023-11-13,1000.00,,,,C00226522,,,,,,,,H,MA,02,,,,,,,,
SB23,C00014878,SB23.8119,,,CCM,RON ESTES FOR CONGRESS,,,,,,12224 E BRACKEN CT,,WICHITA,KS,67206,P2024,,2023-11-13,2500.00,,,,C00632067,,,,,,,,H,KS,04,,,,,,,,
SB23,C00014878,SB23.8092,,,CCM,RUDY FOR INDIANA,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,P2024,,2023-07-27,1000.00,,,,C00822767,,,,,,,,H,IN,02,,,,,,,,
SB23,C00014878,SB23.8097,,,PAC,SAM GRAVES VICTORY FUND,,,,,,PO BOX 201,,PLATTE CITY,MO,64079,O2023,Not Applicable,2023-08-11,3000.00,,,,C00588822,,,,,,,,,,,,,,,,,,
SB23,C00014878,SB23.8109,,,PAC,SAM GRAVES VICTORY FUND,,,,,,PO BOX 201,,PLATTE CITY,MO,64079,O2023,Not Applicable,2023-10-24,2000.00,,,,C00588822,,,,,,,,,,,,,,,,,,
SB23,C00014878,SB23.8140,,,CCM,SCHATZ FOR SENATE,,,,,,PO BOX 3828,,HONOLULU,HI,96812,P2028,,2023-12-11,2500.00,,,,C00540732,,,,,,,,S,HI,00,,,,,,,,
SB23,C00014878,SB23.8103,,,PAC,SERVING OUR COUNTRY (SOC) PAC,,,,,,226 E. CANON PERDIDO,SUITE D,SANTA BARBARA,CA,93101,O2023,Not Applicable,2023-09-25,2500.00,,,,C00656132,,,,,,,,,,,,,,,,,,
SB23,C00014878,SB23.8130,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W. 63RD ST.,NUM 303,SHAWNEE,KS,66216,P2024,,2023-12-06,2500.00,,,,C00670034,,,,,,,,H,KS,03,,,,,,,,
SB23,C00014878,SB23.8091,,,CCM,STRICKLAND FOR WASHINGTON,,,,,,1625 E 72ND ST,STE 700-139,TACOMA,WA,98404,P2024,,2023-07-26,1000.00,,,,C00732826,,,,,,,,H,WA,10,,,,,,,,
SB23,C00014878,SB23.8102,,,CCM,TAMMY FOR ILLINOIS,,,,,,PO BOX 10793,,CHICAGO,IL,60610,P2028,,2023-09-21,1000.00,,,,C00574889,,,,,,,,S,IL,00,,,,,,,,
SB23,C00014878,SB23.8113,,,CCM,THE REED COMMITTEE,,,,,,PO BOX 8628,,CRANSTON,RI,02920,P2026,,2023-11-13,1000.00,,,,C00238907,,,,,,,,S,RI,00,,,,,,,,
SB23,C00014878,SB23.8138,,,PAC,TRUE NORTH PAC,,,,,,"901 N WASHINGTON ST, SUITE 700",,ALEXANDRIA,VA,22314,O2023,Not Applicable,2023-12-14,2500.00,,,,C00571000,,,,,,,,,,,,,,,,,,
SB23,C00014878,SB23.8086,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MS,39205,P2024,,2023-07-11,1000.00,,,,C00443218,,,,,,,,S,MS,00,,,,,,,,
